participant_id,prp_exg_short_mu,prp_exg_short_sigma,prp_exg_short_tau,prp_exg_long_mu,prp_exg_long_sigma,prp_exg_long_tau,prp_exg_overall_mu,prp_exg_overall_sigma,prp_exg_overall_tau,prp_exg_mu_bottleneck,prp_exg_sigma_bottleneck,prp_exg_tau_bottleneck,prp_slow_prob_baseline,prp_slow_prob_post_error,prp_slow_prob_post_error_delta,prp_slow_prob_stable,prp_slow_prob_stable_delta,prp_cb_base,prp_cb_bottleneck,prp_cb_r_squared,prp_cb_rmse,prp_cb_slope,prp_cb_n_trials,prp_cb_n_soa_levels,stroop_exg_congruent_mu,stroop_exg_congruent_sigma,stroop_exg_congruent_tau,stroop_exg_incongruent_mu,stroop_exg_incongruent_sigma,stroop_exg_incongruent_tau,stroop_exg_neutral_mu,stroop_exg_neutral_sigma,stroop_exg_neutral_tau,stroop_exg_mu_interference,stroop_exg_sigma_interference,stroop_exg_tau_interference,stroop_slow_prob_baseline,stroop_slow_prob_post_error,stroop_slow_prob_post_error_delta,stroop_slow_prob_stable,stroop_slow_prob_stable_delta,stroop_lba_congruent_v_correct,stroop_lba_congruent_v_incorrect,stroop_lba_congruent_A,stroop_lba_congruent_b,stroop_lba_congruent_t0,stroop_lba_congruent_n_trials,stroop_lba_incongruent_v_correct,stroop_lba_incongruent_v_incorrect,stroop_lba_incongruent_A,stroop_lba_incongruent_b,stroop_lba_incongruent_t0,stroop_lba_incongruent_n_trials,stroop_lba_neutral_v_correct,stroop_lba_neutral_v_incorrect,stroop_lba_neutral_A,stroop_lba_neutral_b,stroop_lba_neutral_t0,stroop_lba_neutral_n_trials,stroop_lba_v_correct_interference,stroop_lba_b_interference,stroop_lba_t0_interference,wcst_hmm_lapse_occupancy,wcst_hmm_trans_to_lapse,wcst_hmm_trans_to_focus,wcst_hmm_stay_lapse,wcst_hmm_stay_focus,wcst_hmm_lapse_rt_mean,wcst_hmm_focus_rt_mean,wcst_hmm_rt_diff,wcst_hmm_state_changes,wcst_hmm_n_trials,wcst_hmm_lapse_dwell_mean,wcst_hmm_focus_dwell_mean,wcst_hmm_long_lapse_episode_rate,wcst_hmm_lapse_rt_sd,wcst_hmm_focus_rt_sd,wcst_hmm_state_entropy,wcst_slow_prob_baseline,wcst_slow_prob_shift_k0,wcst_slow_prob_shift_k0_delta,wcst_slow_prob_shift_k1,wcst_slow_prob_shift_k1_delta,wcst_slow_prob_shift_k2,wcst_slow_prob_shift_k2_delta,wcst_slow_prob_shift_k3,wcst_slow_prob_shift_k3_delta,wcst_slow_prob_shift_k4,wcst_slow_prob_shift_k4_delta,wcst_slow_prob_shift_k5,wcst_slow_prob_shift_k5_delta,wcst_slow_prob_post_error,wcst_slow_prob_post_error_delta,wcst_slow_prob_stable,wcst_slow_prob_stable_delta,wcst_hmm2d_lapse_occupancy,wcst_hmm2d_trans_to_lapse,wcst_hmm2d_trans_to_focus,wcst_hmm2d_stay_lapse,wcst_hmm2d_stay_focus,wcst_hmm2d_lapse_dwell_mean,wcst_hmm2d_focus_dwell_mean,wcst_hmm2d_state_entropy,wcst_rl_alpha,wcst_rl_beta,wcst_rl_n_trials,wcst_rl_alpha_pos,wcst_rl_alpha_neg,wcst_rl_alpha_asymmetry,wcst_rl_beta_asym,wcst_rl_asym_n_trials,wcst_wsls_p_stay_win,wcst_wsls_p_shift_lose,wcst_wsls_win_n,wcst_wsls_lose_n,wcst_wsls_pair_n,wcst_wsls_excluded_n,wcst_brl_hazard,wcst_brl_noise,wcst_brl_beta,wcst_brl_negloglik,wcst_brl_n_trials
DzB19GqCB7fyrlEPexogWkjFzEx2,1013.143399449217,248.27567508006015,486.7431542911809,359.4515578246948,64.72137029138024,281.7128893827743,706.8272685293612,369.26710963568655,515.2673335368638,653.6918416245222,183.55430478867996,205.0302649084066,0.2214250114613821,0.3377188575841663,0.1162938461227841,0.1974877917650441,-0.023937219696338,641.1772727424449,1017.6520380184486,0.9407521249161466,86.2089547448122,-0.220844263610214,113,5,840.7312345420598,138.8375177300447,310.75976806464,926.1940834121278,106.49357222791328,405.88538119070057,928.968861494737,256.48334359949706,312.02257855795574,85.462848870068,-32.34394550213142,95.1256131260606,0.165211692912589,,,0.1602676040157008,-0.0049440888968882,,,,,,34,,,,,,36,,,,,,36,,,,1.2658227848101269,0.0,1.0,0.0,1.0,7012.900000095367,1686.2410256373576,5326.65897445801,1,79,1.0,78.0,0.0,0.0,544.1571041223245,0.0678872387735005,0.0126582278481012,0.0,-0.0126582278481012,0.0,-0.0126582278481012,0.0,-0.0126582278481012,0.0,-0.0126582278481012,0.0,-0.0126582278481012,0.0,-0.0126582278481012,0.0,-0.0126582278481012,0.0,-0.0126582278481012,16.455696202531644,0.0923076923076931,0.5384615384615395,0.4615384615384605,0.907692307692307,1.8571428571428568,9.428571428571429,0.4471496927107674,0.01,0.1,79,0.3936093604763835,0.01,0.3836093604763835,0.624459856762052,79,1.0,0.7,15,10,25,35,0.1214140740798583,0.1919069408386534,6.455247665873773,20.676234155257767,79
EEodWwGh0wWq5f8JmzfKvq0lyeu1,842.808780831199,232.13799201329957,440.367910423764,376.8695770421831,71.70546638793276,316.224112974874,532.690513721567,197.6700933354628,530.4352837237315,465.9392037890159,160.4325256253668,124.14379744889004,0.5012273695157567,0.8190853639002925,0.3178579943845357,0.4751224437873158,-0.0261049257284409,805.7597402597444,582.0079985316823,0.9025477834154414,71.35439642006563,-0.9541157279162036,100,5,517.644972292301,134.23101865209566,143.83764046455158,574.1729849223158,139.8668941537006,240.31452797416523,516.3907300789297,150.55526298780916,165.33362690703973,56.528012630014814,5.635875501604943,96.47688750961365,0.0745714841435071,0.2080392215083508,0.1334677373648437,0.0532735813282173,-0.0212979028152898,3.652456648668901,1.404808207386245,0.7172114719216061,1.240229504719267,0.3045162936554335,36,3.982802218501835,1.372747475280952,0.8727381279202442,1.949053368603353,0.1376709391550598,36,,,,,,36,-0.3303455698329336,0.7088238638840865,-0.1668453545003737,9.375,0.0673347529746342,0.6715465990504608,0.3284534009495392,0.9326652470253656,3964.308519157081,898.5553207107566,3065.753198446325,11,96,1.5,14.5,0.0,2661.5574387939982,233.78601578336205,0.3111291548118492,0.1044372911030541,0.0157292873870157,-0.0887080037160383,0.4046852047410914,0.3002479136380372,0.2245158582848973,0.1200785671818432,0.4089104256315985,0.3044731345285444,0.2064215288070821,0.1019842377040279,0.1675667072325588,0.0631294161295046,0.5103427488531195,0.4059054577500653,0.0050262640124213,-0.0994110270906327,85.41666666666666,0.6428571428571447,0.1111111111111114,0.8888888888888886,0.3571428571428552,8.2,1.5555555555555556,0.4154129738607282,0.01,0.1,96,0.99,0.01,0.98,0.1,96,1.0,0.6666666666666666,21,6,27,40,0.0813945244986508,0.1503480706391626,4.674270214240206,32.82194450434035,96
EmfmKFDgWJdW47a6CNTNjnbYaPh2,1476.6134476515683,382.0479226776621,106.17494669706922,525.198193862555,105.7513959289208,249.09540162577733,1215.8202300342489,515.9959061145532,85.7599600921631,951.4152537890134,276.29652674874126,-142.92045492870812,0.6625794656669423,0.8430136770556852,0.1804342113887429,0.6269722729066957,-0.0356071927602466,774.2875000089407,919.0029267642556,0.9851229362495894,37.11066115909143,-1.1604547288006926,114,5,672.2086560694393,126.37272078831204,141.80630415160132,900.7092844503173,227.11240030866628,112.15641444251284,711.2887798191679,127.29876444521908,170.8433437468374,228.50062838087808,100.73967952035424,-29.649889709088484,0.3621447342246843,,,0.347551739821732,-0.0145929944029522,,,,,,36,,,,,,36,,,,,,36,,,,10.843373493975903,0.1483384944536242,0.9999997306770791,2.6932292075769764e-07,0.8516615055463758,3786.7529101454897,1418.7874361003292,2367.9654740451606,17,83,1.0,8.222222222222221,0.0,934.3251753732206,410.0725509424722,0.3432281006503987,0.1366234752995888,0.2058241319706578,0.069200656671069,0.6020202803631438,0.4653968050635549,0.0097252261794816,-0.1268982491201071,0.2547521568023102,0.1181286815027214,0.2057109272746188,0.06908745197503,0.1085758298068286,-0.0280476454927602,0.5686891481288394,0.4320656728292505,0.0573510443327089,-0.0792724309668799,13.253012048192772,0.0985915492957748,0.6363636363636275,0.3636363636363725,0.9014084507042252,1.5714285714285714,9.0,0.3911682153877056,0.1039528691778689,1.327442065584939,83,0.1894645850683406,0.01,0.1794645850683406,1.2548607073327755,83,0.9047619047619048,0.75,21,4,25,36,0.2622520126477936,0.1888637061983423,6.547507117496903,36.43993403280155,83
EoToosG69XMp4LTYdB6sB9WTrv22,694.6443441341202,37.309975416144425,426.537041515589,480.02199408051325,57.24393484893215,112.43172397597276,493.35731081834433,75.18059415779925,451.5725455551023,214.6223500536069,-19.933959432787724,314.10531753961624,0.3211001469568091,,,0.3139815343308159,-0.0071186126259931,719.9729166240008,503.49652782237655,0.8000487923289004,95.39184323212775,-1.2247741229074047,120,5,573.1282391074584,116.56604710231396,120.18276418132088,630.3349838934603,113.97299866902527,128.19332314491578,656.7358133109726,63.29364732724861,75.95919956964356,57.20674478600188,-2.5930484332886863,8.010558963594889,0.6056071843739379,0.9982789190178636,0.3926717346439257,0.5977048075707373,-0.0079023768032006,,,,,,36,,,,,,36,3.982802218501835,1.372747475280952,0.8727381279202442,1.949053368603353,0.1376709391550598,36,,,,1.5384615384615383,0.0,1.0,0.0,1.0,14831.0,1454.635937474668,13376.364062525332,1,65,1.0,64.0,0.0,0.0,988.9341725577048,0.079487003203037,0.0153846153846153,0.0,-0.0153846153846153,0.0,-0.0153846153846153,0.0,-0.0153846153846153,0.0,-0.0153846153846153,0.0,-0.0153846153846153,0.0,-0.0153846153846153,0.0,-0.0153846153846153,0.0,-0.0153846153846153,4.615384615384616,0.0163934426229506,0.666666666666673,0.333333333333327,0.9836065573770494,1.5,31.0,0.1870308277602523,0.01,0.1,65,0.99,0.01,0.98,0.1,65,0.925925925925926,1.0,27,1,28,24,0.0973063426403297,0.001,4.133711990660276,23.316522825352543,65
Fz7EUjZCLuUBxLDUVtN6djaBTy42,768.4793047486295,114.76357362572048,337.898317060859,609.1102431834806,88.65246406966821,10.0,544.46110323583,80.51143300889902,394.8528522052803,159.36906156514883,26.11110955605227,327.898317060859,0.324184082149942,0.5419366390693219,0.2177525569193799,0.3011691570689618,-0.0230149250809801,663.6124997622815,523.5990285670675,0.9591021272551812,40.709747910298425,-1.1543974413012732,117,5,814.8552665105236,74.1059430260984,127.97621672245862,831.5871112027831,194.09773170411367,200.01500039558604,966.4514159074796,207.8667297711095,10.0,16.73184469225953,119.99178867801528,72.03878367312743,0.3186412858749708,,,0.304500242656528,-0.0141410432184427,,,,,,36,,,,,,36,,,,,,36,,,,1.1904761904761905,0.0121951219512186,1.0,0.0,0.9878048780487814,16770.0,1816.7084337415463,14953.291566258453,2,84,1.0,41.5,0.0,0.0,686.75945478308,0.0645814363776275,0.0119047619047619,0.0,-0.0119047619047619,0.0,-0.0119047619047619,0.0,-0.0119047619047619,0.0,-0.0119047619047619,0.0,-0.0119047619047619,0.0,-0.0119047619047619,0.0714285714285714,0.0595238095238095,0.0,-0.0119047619047619,16.666666666666664,0.1159420289855086,0.6428571428571408,0.3571428571428592,0.8840579710144914,1.5555555555555556,7.777777777777778,0.4505612088663046,0.01,0.1,84,0.01,0.01,0.0,0.1,84,1.0,0.6666666666666666,23,3,26,38,0.177536808004777,0.2660017161124179,8.485211935457315,18.7879200163573,84
G1Ff3XYUZMRsPafyEQ80ussnVlf1,1145.9285974260413,261.1776751604258,12.874918199100607,389.8144299828985,137.83089708536326,151.66502342485305,942.9209759495952,378.25892659499993,10.0,756.1141674431428,123.34677807506252,-138.79010522575243,0.7076954801735515,0.7637823312147352,0.0560868510411836,0.6620421083116579,-0.0456533718618936,541.4809518891158,819.9627533337904,0.8353224238118665,98.06165635591348,-0.0634531101262995,107,5,703.7230062545892,18.515249260157717,254.55780253024216,904.1966529727756,198.09019309813868,209.38412103695316,795.3560666871647,105.44329688507744,59.23951806438315,200.4736467181865,179.57494383798098,-45.173681493289024,0.4375426018214136,,,0.4324147320048866,-0.005127869816527,,,,,,36,,,,,,36,,,,,,36,,,,25.0,0.2134512272458893,0.5504075747263648,0.4495924252736351,0.7865487727541106,2450.070738402849,1363.660367918782,1086.4103704840672,37,128,1.6842105263157894,5.052631578947368,0.0,550.6796504441514,263.9832526363692,0.5623351446188083,0.2888146242647135,0.0250899781794329,-0.2637246460852805,0.2310861580341645,-0.0577284662305489,0.3791321233337782,0.0903174990690647,0.4177473603951302,0.1289327361304167,0.2412375248162386,-0.0475770994484748,0.3658895341405763,0.0770749098758628,0.4675549180728605,0.178740293808147,0.0907688400557383,-0.1980457842089751,32.8125,0.247058823529409,0.5000000000000017,0.4999999999999983,0.7529411764705909,2.0,3.909090909090909,0.6328428307500615,0.01,0.1,128,0.01,0.99,-0.98,5.595739311105061,128,0.95,0.6666666666666666,20,9,29,58,0.3,0.2659949766884223,5.980506061669697,81.97476900746993,128
GDZGRW51kbWtAdUIHCtEd8sAtqY2,849.7735575233673,193.06497822923384,287.8048640534729,298.93154027256514,61.4035482189569,152.043849672779,588.3628044780068,317.04445344496776,310.40683666227693,550.8420172508022,131.66143001027694,135.76101438069395,0.4940822709555466,0.8092773249675573,0.3151950540120107,0.4332931530575866,-0.06078911789796,450.9750000337776,789.9114506653395,0.9957009915805044,18.25045241810665,-1.0936236737281329,112,5,755.6557960934414,121.5061575760218,195.3724822045578,765.7987011956177,64.8559508405279,175.32219766188342,779.6463205262733,59.71417766951805,201.57169120820416,10.142905102176314,-56.65020673549391,-20.050284542674376,0.1145497419147443,,,0.1092093192982367,-0.0053404226165076,,,,,,36,,,,,,36,,,,,,36,,,,1.2048192771084338,0.0,1.0,0.0,1.0,22038.900000095367,1812.084146325181,20226.815853770186,1,83,1.0,82.0,0.0,0.0,524.9950679251467,0.0652143635114322,0.0120481927710843,0.0,-0.0120481927710843,0.0,-0.0120481927710843,0.0,-0.0120481927710843,0.0,-0.0120481927710843,0.0,-0.0120481927710843,0.0,-0.0120481927710843,0.0,-0.0120481927710843,0.0,-0.0120481927710843,21.686746987951807,0.0937499999999992,0.388888888888886,0.6111111111111139,0.9062500000000008,2.571428571428572,9.285714285714286,0.5229145332743403,0.01,0.1,83,0.01,0.99,-0.98,1.1083515876399734,83,1.0,0.25,20,4,24,36,0.1667152672969655,0.2703113053982329,6.386585123074342,29.362354297468997,83
GE4hogtdLdTFbNasENgtm6SO3hC3,681.0935897950171,58.912955350534695,448.62257613466255,513.6334497123474,55.011082627534535,122.30193023742392,,,,167.46014008266968,3.90187272300016,326.32064589723865,0.1119472633464676,0.6672357361881623,0.5552884728416947,0.0725454382229619,-0.0394018251235057,644.4653082651345,565.1219929740518,0.986603208591656,25.199312141051443,-1.183747892474755,112,5,774.5744685805428,228.24986419709933,325.5746944646983,1256.9418905797788,358.4246558441882,10.000000000000064,989.3990874139848,267.68794128211204,238.72305763681405,482.36742199923606,130.17479164708885,-315.57469446469827,0.1012447498307307,0.289791452765816,0.1885467029350853,0.0848861179379268,-0.0163586318928039,,,,,,35,3.982802218501835,1.372747475280952,0.8727381279202442,1.949053368603353,0.1376709391550598,36,,,,,,36,,,,7.462686567164178,0.0210113050295811,0.4537319489007588,0.5462680510992411,0.9789886949704188,3709.55310993036,1649.9427717955205,2059.61033813484,3,67,2.5,31.0,0.0,677.5389364523778,395.97943322813336,0.2654460308093813,0.0754356120317254,0.2532860906943255,0.1778504786626,0.0027278049065228,-0.0727078071252025,0.0001578202106352,-0.0752777918210901,0.000283509028658,-0.0751521030030673,9.597700893924956e-05,-0.0753396350227861,8.218727702349621e-05,-0.0753534247547019,0.2859896797251652,0.2105540676934397,0.0209411086354955,-0.0544945033962298,10.44776119402985,0.0508474576271196,0.5714285714285697,0.4285714285714302,0.9491525423728804,1.75,15.0,0.3348113540668879,0.99,0.3797331529567457,67,0.99,0.99,0.0,0.3797320090106039,67,1.0,1.0,14,4,18,30,0.2548574750224802,0.1081615487169228,6.104544822429278,27.139285538268226,67
GEwkBw3YHaNp3TCh9YS9PKVfavz1,799.9926403698529,202.86456318679976,289.73846615747203,,,,,,,,,,0.1466251078656048,0.0256381380044408,-0.1209869698611639,0.1508951124074983,0.0042700045418935,609.0145217239154,534.8364308857865,0.9265493478275376,60.72551827465179,-1.6041293233250618,76,5,673.7425902366329,137.5015957144837,10.0,574.4732736862238,172.30532972054544,213.0907211298804,525.6199579324389,138.29660707633977,166.88918670938082,-99.26931655040904,34.803734006061745,203.0907211298804,0.8296582462667237,0.9938776259320148,0.1642193796652911,0.8180306108882662,-0.0116276353784574,0.5,0.1,0.1,0.2,0.2614208688819961,36,,,,,,36,,,,,,36,,,,2.5974025974025974,0.0135135135136675,1.0,4.750760503884096e-48,0.9864864864863324,7827.449999993823,1288.6319999953676,6538.817999998456,3,77,1.0,37.5,0.0,576.8499999940395,638.3055759659225,0.120456033849227,0.0259740259741723,2.252340471753517e-26,-0.0259740259741723,6.65590839314648e-17,-0.0259740259741723,0.2,0.1740259740258276,2.254874349280979e-12,-0.0259740259719175,6.451751708580006e-25,-0.0259740259741723,5.140888938738386e-25,-0.0259740259741723,0.0909090909101158,0.0649350649359434,1.3825823672639087e-26,-0.0259740259741723,14.285714285714285,0.1076923076923084,0.6363636363636347,0.3636363636363653,0.8923076923076916,1.5714285714285714,8.25,0.410116318288409,0.01,0.1,77,0.01,0.99,-0.98,8.745652592398056,77,1.0,0.6666666666666666,21,3,24,33,0.2136781026900837,0.1046805363680542,6.914365632362309,20.438602755540725,77
HSggdq91WiQp16bOj7V3dABkcgk2,738.3273834161361,115.34061769168238,436.7030711935307,343.6097359045644,30.938747408778603,221.8049632452188,525.5383966621691,206.80170930335635,446.3089177906106,394.71764751157167,84.40187028290379,214.89810794831195,0.543463158172573,,,0.5440142803962184,0.0005511222236453,565.4166667342723,763.6499999357578,0.8941571000296691,91.64637347137602,-0.5012324560943389,120,5,670.3171689646348,154.53005756307851,10.0,524.0551771897494,160.1752104479194,235.93941079849463,603.6300661612149,138.9231461296757,114.88341326812332,-146.26199177488536,5.645152884840883,225.93941079849463,0.3909557541385799,,,0.3764636674186322,-0.0144920867199477,,,,,,36,,,,,,36,,,,,,36,,,,11.235955056179774,0.0906407468085406,0.801335648129394,0.1986643518706059,0.9093592531914592,3249.585635092858,1112.6100072365882,2136.97562785627,15,89,1.25,9.875,0.0,330.33002287782506,392.1446671971363,0.351420287992419,0.1130445527463906,1.4056150629648158e-05,-0.1130304965957609,0.2004674459472966,0.087422893200906,0.1999956806161748,0.0869511278697842,3.4084475742468466e-07,-0.1130442119016331,0.3999994731857009,0.2869549204393102,2.155253634729882e-09,-0.1130445505911369,0.3079824153021384,0.1949378625557478,0.0499474295659074,-0.0630971231804831,14.606741573033707,0.1199999999999988,0.7692307692307687,0.2307692307692312,0.8800000000000012,1.3,7.6,0.4158265325550484,0.1560374371682927,1.804655066997925,89,0.0622140610922412,0.3021318942063569,-0.2399178331141157,2.497028073867664,89,0.9629629629629628,1.0,27,4,31,38,0.2443334379488792,0.1348009882042544,7.4481742767840355,23.657562849063904,89
HbydnnT1hUP3WagAy2TJAc6GqVs2,,,,,,,,,,,,,0.1531651520975733,,,0.1495792987449932,-0.00358585335258,,,,,,23,5,815.4226103145289,119.5307510094302,126.710531747408,762.8607855440271,90.73912540411992,245.77395451298383,736.7521789125083,72.31243172084002,177.9830181829176,-52.56182477050186,-28.791625605310287,119.06342276557584,0.1139912515326212,,,0.1051660597732064,-0.0088251917594148,,,,,,36,,,,,,36,,,,,,36,,,,19.402985074626866,0.2101881927549157,0.7840274786271421,0.2159725213728579,0.7898118072450843,3311.1643855468224,1467.1839644315603,1843.980421115262,21,67,1.181818181818182,4.909090909090909,0.0,1113.043108826845,288.82022196330894,0.4920138110108049,0.2248191588695246,0.2399503986712505,0.0151312398017259,0.2163854578459141,-0.0084337010236104,0.4117864807014358,0.1869673218319112,0.2662625966602768,0.0414434377907522,0.38013510951254,0.1553159506430153,0.2724719227708184,0.0476527639012937,0.6121817365786523,0.3873625777091276,0.1147374907923527,-0.1100816680771718,7.462686567164178,0.0491803278688524,0.8,0.2,0.9508196721311476,1.25,15.5,0.2654460308093813,0.01,0.1,67,0.01,0.01,0.0,0.1,67,0.9565217391304348,,23,0,23,25,0.2194014073096829,0.0481197186310006,5.49891952119564,25.722820591956328,67
HyQM2xKwwuVfqidmRYF6TiRk90C2,632.498819134342,62.48767426227579,300.0171792505278,425.859800317728,10.0,198.29062158324467,532.0243433479637,105.48653923596407,302.37828075890246,206.63901881661403,52.48767426227579,101.72655766728316,0.250646008055033,0.5751345299892299,0.3244885219341968,0.2403351686596145,-0.0103108393954185,645.7287784674182,415.2211556563439,0.9284389819836604,36.015259888055745,-0.6580239234421577,112,5,604.4133191272396,185.97193416211,31.394627885189266,507.064220813585,120.02502579783176,171.95468756605956,491.647842901142,93.06161685983544,146.14237279205497,-97.34909831365457,-65.94690836427823,140.5600596808703,0.5348133441552567,,,0.5357014306994949,0.0008880865442382,,,,,,36,,,,,,36,,,,,,36,,,,25.301204819277107,0.1429153227488815,0.4446686615353012,0.5553313384646988,0.8570846772511185,2098.5590104538296,860.1399948017934,1238.4190156520365,17,83,2.333333333333333,6.888888888888889,0.0,711.4124683619657,232.12497742272737,0.5656200889413262,0.2625041196905352,0.2119588474073525,-0.0505452722831826,0.3229076668979701,0.0604035472074349,0.5657312725772694,0.3032271528867342,0.253183649187417,-0.0093204705031182,0.2212125320287147,-0.0412915876618204,0.4054598347895318,0.1429557150989966,0.7557025288542591,0.4931984091637239,0.1337320552140747,-0.1287720644764605,12.048192771084338,0.1111111111111108,0.8000000000000056,0.1999999999999943,0.8888888888888891,1.25,8.11111111111111,0.3678841001607785,0.01,0.1,83,0.01,0.2957246188175941,-0.2857246188175941,0.1,83,1.0,1.0,19,4,23,35,0.262791630648311,0.0896687639991625,7.744669805459972,21.180958305847355,83
IaTJhUGICmO9xcL3605RW8QHneN2,921.3133285766238,297.0419426801212,279.27612622868355,331.3108366002337,10.0,205.64099296974675,604.546935624065,311.13566432336705,371.5899581725036,590.00249197639,287.0419426801212,73.6351332589368,0.629655509649272,0.791926234960877,0.162270725311605,0.5717256050363785,-0.0579299046128934,536.9478263645925,728.6550341433868,0.9819278295923604,37.68869064368869,-1.187181064086836,113,5,632.9331187399972,168.2046248784402,10.0,784.1069290761468,247.5356041988708,10.0,315.90285310430176,10.0,450.7280418298492,151.1738103361496,79.3309793204306,0.0,0.0806914995704726,0.4988110938610926,0.4181195942906199,0.0217029529989927,-0.0589885465714799,3.982802218501835,1.372747475280952,0.8727381279202442,1.949053368603353,0.1376709391550598,36,0.5,0.4558879451877567,1.0,1.7679275911358128,0.1,36,,,,,,36,3.482802218501835,-0.1811257774675407,-0.0376709391550598,20.37037037037037,0.1286290826820761,0.4237821524351877,0.5762178475648123,0.8713709173179238,2077.870659147118,1003.5526039077774,1074.3180552393408,19,108,2.2,8.6,0.1,717.1360436082098,265.9077737559997,0.5054941766456584,0.2465067679761292,0.1103272274703372,-0.136179540505792,0.5982504465285607,0.3517436785524315,0.2413640900318552,-0.005142677944274,0.2132302199363425,-0.0332765480397866,0.1376951237762323,-0.1088116441998969,0.2100775017532764,-0.0364292662228528,0.4319347663209143,0.185427998344785,0.089945711437039,-0.1565610565390902,18.51851851851852,0.1724137931034478,0.7499999999999954,0.2500000000000046,0.827586206896552,1.3333333333333333,5.5,0.4791656239282754,0.01,1.167700873182445,108,0.01,0.3129642815810797,-0.3029642815810797,2.182286538239629,108,0.9545454545454546,0.9,22,10,32,48,0.2423900632427744,0.2210751725715496,7.282687346268584,41.32717099080244,108
JOBWLirr6KYf3GXJ3jPFKmd48S93,818.9253689751308,121.54290778203811,482.7336008489252,,,,583.090992350497,255.2835641817805,433.3683835994663,,,,0.2680659511938188,0.733521513561976,0.4654555623681572,0.1596088930712643,-0.1084570581225544,847.8177777856581,549.0716666562706,0.8272345706034862,93.87237350638648,-1.0603385965060756,65,5,673.7350501817889,153.25590726079207,234.71712669178183,768.5300160721889,179.21757494338704,213.8078744659892,690.4868837318172,147.08095524582896,270.0459070010652,94.79496589040002,25.961667682594964,-20.9092522257927,0.6165776690319844,0.2801959793774019,-0.3363816896545825,0.6087664323104305,-0.0078112367215539,,,,,,36,3.982802218501835,1.372747475280952,0.8727381279202442,1.949053368603353,0.1376709391550598,36,,,,,,36,,,,14.666666666666666,0.0700843783520943,0.4577282837156528,0.5422717162843471,0.9299156216479056,3656.9644190974063,1249.9314698455196,2407.0329492518867,9,75,2.2,12.8,0.2,1333.5612918057866,259.46654227293834,0.416883242392296,0.1563553851690162,0.0189589213907592,-0.1373964637782569,0.4061166939259696,0.2497613087569534,0.2171369519206403,0.0607815667516241,0.0095252208993677,-0.1468301642696484,0.0037274857270349,-0.1526278994419812,0.032910990942008,-0.1234443942270081,0.462711508502697,0.3063561233336808,0.0349907363949035,-0.1213646487741126,18.666666666666668,0.1000010935509727,0.498888211956406,0.501111788043594,0.8999989064490272,2.0,8.714285714285714,0.4813533358138356,0.01,0.1,75,0.99,0.01,0.98,0.1777567583065041,75,1.0,1.0,15,8,23,33,0.1851015595143367,0.001,6.412011790441217,16.27693818461721,75
Jp6aXC9KLjcFZBaQdZl4i9dUscl1,904.8599733147933,141.33006795904134,294.980743013875,464.9786214036143,103.99496869051144,109.18738031817642,685.5165628628179,270.6412849112362,311.6579355020409,439.88135191117885,37.33509926852992,185.79336269569856,0.7897892254340281,0.9703281225415294,0.1805388971075013,0.7881656634714324,-0.0016235619625957,574.1652171820353,735.6705812675683,0.9977757788020326,11.975703155863703,-0.9776914160797612,115,5,551.7282854406909,58.752954966705616,151.94208898123807,543.7284068243848,72.38062465538108,252.4739622293116,568.4207365945267,101.84215411303477,147.551333339709,-7.999878616306091,13.627669688675468,100.53187324807352,0.2434184244642805,,,0.2382289123397737,-0.0051895121245067,,,,,,36,,,,,,36,,,,,,36,,,,8.333333333333332,0.1263032526770252,0.9999999392604536,6.073954648025085e-08,0.8736967473229748,2377.8788739560973,1147.685575644465,1230.1932983116324,10,60,1.0,9.166666666666666,0.0,737.0683235537041,290.3409725855867,0.2868359830561607,0.1115287843600512,0.4830332162777593,0.3715044319177081,0.00576422115136,-0.1057645632086911,0.2259534443623544,0.1144246600023032,0.0235625295404159,-0.0879662548196352,0.0146216452147401,-0.096907139145311,0.2033382412570728,0.0918094568970216,,,0.0813351394055699,-0.0301936449544813,3.333333333333333,0.0374273374173602,1.0,3.2260277476445973e-22,0.9625726625826398,1.0,19.33333333333333,0.1461447460085638,0.8885925011328071,0.3306290124625804,60,0.01,0.7510697262762066,-0.7410697262762066,0.1,60,0.9473684210526316,,19,0,19,27,0.3,0.001,6.935681756367817,18.330427040214477,60
