outcome,outcome_column,n,model0_r2,model1_r2,model2_r2,model3_r2,model0_adj_r2,model1_adj_r2,model2_adj_r2,model3_adj_r2,model0_aic,model1_aic,model2_aic,model3_aic,delta_r2_dass,F_dass,p_dass,delta_r2_ucla,F_ucla,p_ucla_ols,p_ucla_wald,delta_r2_interaction,F_interaction,p_interaction_ols,p_interaction_wald,ucla_beta,ucla_se,ucla_t,ucla_p,interaction_term,interaction_beta,interaction_se,interaction_t,interaction_p,female_n,female_ucla_beta,female_ucla_se,female_ucla_p,male_n,male_ucla_beta,male_ucla_se,male_ucla_p,vif_max,vif_mean,bp_stat,bp_p,shapiro_p
WCST Post-Error Slowing (ms),wcst_pes,174,0.0227680532300939,0.035615105843616046,0.06093495367220991,0.06529244290829717,0.011338439817580315,0.0069131744699142406,0.027196089732289264,0.025877063994791505,2901.057888035747,2904.7552506352513,2902.1258529196352,2903.316571694694,0.012847052613522147,0.746003956217687,0.5260968670058548,0.025319847828593867,4.502792009893638,0.035314490491075316,0.046598600210523686,0.004357489236087253,0.7738711511450139,0.38029385022398676,0.4289114726039398,228.8921484104893,114.1712856005857,2.0048136202235693,0.04498297590551748,z_ucla_score:C(gender_male)[T.1],136.64528707165732,172.3149973952982,0.7929970643134852,0.4277795331800941,102,144.82961143805795,185.52609008844567,0.4350125956367086,72,335.3076658538224,140.32154931289307,0.016868272280454743,2.6569424412543636,2.1132151176896667,6.313421368662609,0.5036661582128383,5.662596756166545e-13
WCST Post-Switch Error Rate,wcst_post_switch_error_rate,175,0.028300025148149444,0.07197469559939251,0.07201116760668946,0.07268549150886594,0.017001188231267395,0.044518325646711876,0.03886870930692832,0.033816021093069915,-204.81657069126305,-206.86448624479254,-204.8713639955069,-202.99857412387445,0.04367467045124307,2.6511559082351166,0.05044768436374481,3.647200729695044e-05,0.006602770434288399,0.9353339487708341,0.9344019355403533,0.0006743239021764769,0.12143894076099622,0.7279179746200748,0.7497408992365484,-0.0011647564336773294,0.01413003893611402,-0.08243122605277516,0.9343038057371479,z_ucla_score:C(gender_male)[T.1],0.007212482413856754,0.022573736767724308,0.31950768665687135,0.749341563508078,103,0.009891102831409867,0.01979560926222153,0.6173134809217713,72,-0.015582760921311042,0.022037581471084713,0.4795047007627917,2.6249983891065245,2.100059221730665,10.34227602351102,0.1699924145764132,0.006070993783211159
WCST Reaction Time Coefficient of Variation,wcst_cv_rt,175,0.02095705207737497,0.03025905574592369,0.030294399950929196,0.030786784155190428,0.0095728317526933,0.0015684952650338868,-0.004337942907966186,-0.00983891950297533,124.79073280842829,129.12008783690527,131.1137094854164,133.02482774690145,0.00930200366854872,0.5403637707917062,0.6552874652681298,3.534420500550528e-05,0.006123329019278102,0.9377209585070135,0.935877763349616,0.0004923842042612314,0.08484011646491892,0.7712037888421406,0.7692279543703734,-0.002929341457741691,0.03635654799709621,-0.08057259611049039,0.9357818604644106,z_ucla_score:C(gender_male)[T.1],0.015745561430482946,0.05358140902986369,0.2938623995816745,0.7688630509464083,103,-0.026653882074339823,0.04415932078308124,0.5461199126605976,72,0.0389365503222866,0.06562945940492018,0.5529947534135105,2.6249983891065245,2.100059221730665,5.0299503869471325,0.6563080933891048,3.447971061100466e-13
WCST Valid Trial Count,wcst_trials,175,0.009279885565367407,0.031091758627013744,0.04704379872128173,0.04709601245435002,-0.002240115765267836,0.0024258343260379345,0.013009648675613161,0.007153929144053328,1471.6103098028536,1473.714432893749,1472.8092632404296,1474.799674495838,0.021811873061646336,1.2681649957532644,0.2869968755105794,0.015952040094267983,2.8122412470173885,0.09540727996293892,0.0932688482697358,5.221373306829591e-05,0.00915065267473525,0.9239060608278935,0.9246117173322285,-2.901575298233542,1.7189538615687716,-1.687989051425425,0.09141333065924169,z_ucla_score:C(gender_male)[T.1],-0.2390635182429437,2.5225850062446304,-0.09476926155160072,0.9244981026827166,103,-1.796004061141244,2.0472908605494142,0.38034604836352237,72,-4.843804524501307,3.2117927202883,0.13152097408151706,2.6249983891065245,2.100059221730665,9.636166211795267,0.2101459924075784,2.3252465069491418e-08
PRP T2 Mean RT (Short SOA),t2_rt_mean_short,185,0.10389988177597731,0.1129308894049359,0.12015021412266502,0.12558804754230501,0.09405262772955947,0.0881524226285374,0.09049235617174356,0.09100678388578598,2544.4005480810256,2548.5266365426605,2549.0148721854594,2549.8679482313296,0.009031007628958587,0.6074499894373814,0.6109857758272434,0.007219324717729125,1.460521807679262,0.22845012205977416,0.24375840683000982,0.0054378334196399924,1.1007357717046364,0.2955351153024186,0.3749419540345279,28.94871894896215,24.75267897203869,1.1695186198497312,0.2421947438087696,z_ucla_score:C(gender_male)[T.1],37.34717914724048,41.986728211173514,0.8894996285350389,0.37373462275871827,109,22.519818801928526,29.598452267216427,0.44674996783130505,76,17.311137062060453,41.44881261782799,0.6762023201483627,2.383245331159015,1.9805128760022606,3.375471652367927,0.8482340227496228,0.0013568653481234342
PRP T2 Mean RT (Long SOA),t2_rt_mean_long,185,0.023451536903299597,0.040382294644864425,0.04051715984498483,0.04087955012343225,0.012720235111028155,0.01357733080812873,0.00817504163751237,0.00294823289667534,2435.708936468644,2438.4733980400856,2440.4473962111333,2442.3775097445996,0.016930757741564828,1.0527128386050144,0.3706404858327466,0.00013486520012040426,0.025019734190913457,0.8744972008732693,0.8675310199611728,0.000362390278447422,0.06687698014722918,0.7962398553560659,0.8452298925419546,-2.8254234741097384,16.91501739571958,-0.16703639186470623,0.8673414145943849,z_ucla_score:C(gender_male)[T.1],6.884710154801803,35.21685552877297,0.19549474396363523,0.8450056520107644,109,0.06981328972206136,20.581332275781303,0.9972935260729967,76,-13.421988962926946,31.558477578793774,0.6706141029907595,2.383245331159015,1.9805128760022606,5.777623189569015,0.565941964224667,9.93619967202384e-06
PRP T2 RT SD (Short SOA),t2_rt_sd_short,185,0.017799224904993305,0.024783064730160675,0.024792692771788638,0.026011566524977825,0.007005809794059181,-0.002457631785756753,-0.008079463651634367,-0.012507750053130318,2231.938490650705,2236.6183678754787,2238.616541413664,2240.385172476186,0.0069838398251673706,0.4272920494211394,0.7336816951431524,9.628041627962602e-06,0.0017573611242269972,0.96660874772471,0.9679088333115353,0.001218873753189187,0.22150227548879714,0.6384770913233133,0.6780393572357439,0.4339802207303803,10.772001353932264,0.040287798568829365,0.9678636812140634,z_ucla_score:C(gender_male)[T.1],-7.258453730681014,17.455410362582143,-0.41582830651981795,0.6775356440292483,109,3.356607770353977,14.534534220773136,0.817361284754837,76,-9.64132721990704,16.074012522446854,0.548633955769398,2.383245331159015,1.9805128760022606,6.80876218680854,0.44905957278742337,0.06993482296518831
PRP T2 RT SD (Long SOA),t2_rt_sd_long,185,0.019848581071954974,0.025524416596346078,0.028932397783021813,0.02895011201343478,0.009077686358459958,-0.0016955717668845072,-0.003800218022044888,-0.00945299090128815,2281.0153425232793,2285.940935465497,2287.2928109015725,2289.2894360978926,0.005675835524391104,0.3475286523914787,0.7909800974470592,0.003407981186675735,0.6246945628124585,0.43035982031060005,0.3807531828289219,1.771423041296849e-05,0.003228895674553523,0.954749990205831,0.9572958875703791,-9.332714529427879,10.621150749240096,-0.8786914666563413,0.3795685867197274,z_ucla_score:C(gender_male)[T.1],-1.0001941856340208,18.652283777695242,-0.053623148647892235,0.9572354130890415,109,-7.988439802353049,14.905655435924503,0.592004524085489,76,-12.833795411728328,16.65973878858343,0.44109352757850806,2.383245331159015,1.9805128760022606,5.652249479192343,0.5808888411927323,2.235905182096018e-06
PRP T2 Coefficient of Variation (All),prp_t2_cv_all,181,0.004470544996334924,0.038531041156871004,0.04141984788273867,0.04204075000375995,-0.006715179217189338,0.011060499475638808,0.008365359878695133,0.003279393067496028,-513.2232141643788,-513.5242641398465,-512.0689110542771,-510.1861883591034,0.03406049616053608,2.0664861384832696,0.10640313262667139,0.0028888067258676653,0.5243717692159088,0.4699552417037274,0.4867273513630751,0.0006209021210212828,0.1121301004579169,0.7381376128940671,0.7715917748979868,-0.004375238438326991,0.006277162160166989,-0.6970089869735974,0.48579716961789343,z_ucla_score:C(gender_male)[T.1],-0.0029826604497574815,0.010258551000808872,-0.2907487080312125,0.7712435163719266,107,-0.007225209364031232,0.007997790907097112,0.36631330443712806,74,-0.0003902199417078183,0.011249053928246698,0.9723276253403104,2.4038499293265647,1.9995981839575723,8.815321229347779,0.26618864679661786,0.2958082274666738
PRP T2 CV (Short SOA),prp_t2_cv_short,181,0.012948123122860755,0.028951334734679146,0.034853555446598516,0.03938698798648366,0.001857652596151338,0.0012070871556700835,0.0015726435654467297,0.0005182533963414837,-451.53820794269336,-448.49683619943426,-447.6003461220905,-446.45253231045467,0.01600321161181839,0.9613531337288915,0.41231603834837294,0.00590222071191937,1.0640731359158522,0.30371970451923186,0.35615978207659316,0.0045334325398851405,0.8164409804903652,0.3674792509265561,0.42217873345897683,-0.007447513520493586,0.008049902778663397,-0.9251681324939142,0.35487845714006194,z_ucla_score:C(gender_male)[T.1],-0.009597694399311955,0.01192914346050058,-0.8045585528492931,0.4210744678596696,107,-0.00387534776319114,0.010742955253136796,0.7182984067610292,74,-0.011110938274831395,0.012680820759420881,0.38092118256955054,2.4038499293265647,1.9995981839575723,11.76050592644914,0.1087149635820113,0.10397048188143859
PRP T2 CV (Long SOA),prp_t2_cv_long,181,0.03766563436908443,0.04051423606731075,0.041007524058074174,0.04332258475309614,0.026852888687838194,0.013100357097805437,0.00793881799111118,0.004613093962759107,-229.45778113158025,-223.99435297516078,-222.0874320900969,-220.52490432026963,0.0028486016982263163,0.1731848857407254,0.9144176288626884,0.0004932879907634247,0.08950238145353756,0.765167760151481,0.7651709634509951,0.0023150606950219643,0.4186421607281636,0.5184729287932746,0.5585861923509987,-0.004027101902970749,0.01346112722270592,-0.29916528061468184,0.7648139388809023,z_ucla_score:C(gender_male)[T.1],0.01282842383377933,0.021888552215648963,0.5860791388755169,0.557822334347795,107,-0.007381458468237172,0.020137782255656524,0.7139564000651533,74,-0.0004621203651639493,0.01719368358955877,0.9785575723605333,2.4038499293265647,1.9995981839575723,13.334691947599257,0.06436158745615901,0.00842864453088976
PRP Error Cascade Rate,prp_cascade_rate,138,0.0015361058330827237,0.0029689582450257435,0.0035976347179389467,0.0036524052019123454,-0.013255951858279102,-0.034797369094177855,-0.042039114836964764,-0.04999708067183084,-108.27785578990415,-102.47603586370093,-100.56307900828966,-98.57066483384887,0.0014328524119430197,0.06323324298360807,0.979143091684363,0.0006286764729132033,0.08265397676802724,0.7741868225854587,0.7157636547425563,5.4770483973398676e-05,0.007146263968227835,0.9327606616776687,0.9160493427180856,0.0057006331228183875,0.015621830702660475,0.3649145373114011,0.7151752023188305,z_ucla_score:C(gender_male)[T.1],-0.0024847354297356057,0.023525991900145156,-0.10561660652957526,0.9158865483429569,86,0.01927095269071217,0.0220241036695648,0.3815773155306478,52,-0.009870438348438256,0.03103520962937951,0.7504545885158863,2.4663079822152905,2.0403232883056277,1.9923127342901734,0.9602646141692911,8.335143848138886e-18
PRP Cascade Inflation,prp_cascade_inflation,123,0.009694757681007027,0.01591718441197576,0.016639982180027935,0.0197065561612364,-0.006810329690976058,-0.02613763676699965,-0.03422346701755674,-0.03996347955068846,964.9116124030381,970.1363230481315,972.0459477366251,973.6617771956577,0.006222426730968733,0.24659981727531294,0.8636132144830277,0.0007227977680521747,0.08526332124009223,0.770809090412837,0.49907714206607345,0.0030665739812084647,0.3597453497781202,0.5498276671777111,0.49022527540041994,-0.45939654672743724,0.6775052549342339,-0.6780708243687812,0.49772678836772655,z_ucla_score:C(gender_male)[T.1],1.4054730265639694,2.03052909981507,0.6921708369961173,0.48883005058274676,79,0.13106860668431713,0.7081277338143093,0.8531570665842347,44,-1.428412825365639,2.3377690442557677,0.5411894028251785,2.4061483592510204,2.0039659948364195,6.197434560844155,0.516894577294231,2.3811029961171593e-20
PRP Post-Error Slowing (ms),prp_pes,149,0.04122928727273778,0.062443530716550844,0.06289498460721732,0.08007002615272807,0.028095441892912243,0.029661835986360297,0.02329899804132518,0.03439974376314725,2194.6212814771525,2197.287411483134,2199.215647453671,2198.4594751957798,0.021214243443813063,1.0785614562444443,0.3602583685320514,0.00045145389066647557,0.06840903785769943,0.7940464479455103,0.789629815824571,0.01717504154551075,2.6324621729512856,0.10693307811156799,0.10706263507407313,11.59045690032187,43.36203272692779,0.267295054484939,0.7892419942385706,z_ucla_score:C(gender_male)[T.1],102.06516975295104,62.93009010417121,1.6218818308379608,0.10482865256855475,90,-22.39791114393862,57.98184491828866,0.699280573999254,59,-9.249019770286953,58.63922072250327,0.8746715018618689,2.4162964864053986,2.0228740419814124,4.3582964850433,0.7377066664085363,5.8827183861532384e-06
PRP Valid T2 Trial Count,prp_t2_trials,181,0.017612503590379136,0.058339889849133963,0.06584652341134634,0.06968815595687516,0.006574441832967626,0.03143531527339505,0.033634334563461654,0.03204548018634412,854.1285965224627,852.4647963350956,853.0161364710586,854.2702534910417,0.04072738625875483,2.5229529984515704,0.05936348112392088,0.0075066335622123725,1.3982223184511213,0.23863474358160996,0.1977575673908715,0.003841632545528828,0.7143867237980351,0.3991587855314066,0.36434308460856235,0.31022324969306,0.23994258181907083,1.292906191727921,0.19604350577038232,z_ucla_score:C(gender_male)[T.1],-0.3263318079224523,0.35879713401666335,-0.9095162056319456,0.36307770752468405,107,0.3715326720438865,0.35139459257277345,0.2903705783365129,74,0.29564054450951094,0.2923319979361027,0.31186436326235223,2.4038499293265647,1.9995981839575723,9.667773311332093,0.20819504620555604,1.5393652584800519e-19
Stroop Mean RT (Incongruent),rt_mean_incongruent,185,0.036133711481011965,0.04984784970685796,0.05662521381254304,0.059354528127013584,0.025541774244539628,0.023307286849507558,0.024826063716336555,0.022153859747855997,2498.0394486517193,2501.388315372049,2502.063995459214,2503.527989013176,0.013714138225845995,0.8612061909134118,0.46236808120783857,0.00677736410568508,1.278782121883251,0.2596469424237129,0.2980158317975732,0.0027293143144705434,0.5135714231413567,0.474541415514523,0.48963791283357627,23.859653224784555,22.85951597276584,1.0437514623323716,0.29660039338812927,z_ucla_score:C(gender_male)[T.1],22.50734604589696,32.50960309349579,0.6923291552089116,0.4887306447659606,109,13.027334449259335,28.02476911742016,0.6420383542183046,76,30.65227920355295,40.90915580213954,0.45369041966382195,2.383245331159015,1.9805128760022606,4.946836430649119,0.6664510853240977,0.00032877309654246584
Stroop Mean RT (Congruent),rt_mean_congruent,185,0.028094287593033784,0.04642153873984556,0.04870773001637252,0.05144832516083786,0.01741400503911117,0.01978526887224341,0.01664169844389063,0.013934982088102621,2413.6467131716527,2416.1248521194766,2417.680784622092,2419.1470455696926,0.018327251146811774,1.146760365841325,0.33167154550253486,0.002286191276526961,0.42777814985168794,0.5139253013818483,0.5384246904139216,0.002740595144465341,0.5113957978647815,0.4754774453474713,0.5291108862559625,10.98572598419888,17.82268884534844,0.6163899330524447,0.5376371958980382,z_ucla_score:C(gender_male)[T.1],17.87963777081742,28.35305981318963,0.6306069922830674,0.5282975257939996,109,1.2598307347138367,20.554359452855337,0.951126160723346,76,17.568216172124167,33.893138822762445,0.6042201101985369,2.383245331159015,1.9805128760022606,8.797176987231577,0.2675478439133934,0.00015673404523039366
Stroop Mean RT (Neutral),rt_mean_neutral,185,0.0252124131303908,0.04836500818173184,0.05021606993109995,0.05034323711900213,0.01450046162632923,0.021783025170048376,0.018200881277091963,0.012786189999414721,2446.4590044572105,2448.0119673666286,2449.651766331629,2451.626994902982,0.02315259505134104,1.451647095024532,0.22941892517111975,0.0018510617493681103,0.34690941903347,0.5566145972339964,0.5675828928290073,0.0001271671879021774,0.02370181852903476,0.8778214378634726,0.888971402239189,10.785841954361949,18.833921005224692,0.5726817029427841,0.5668602283538561,z_ucla_score:C(gender_male)[T.1],4.202376181142141,30.058399718279333,0.13980704962768067,0.8888124432072988,109,9.005710972651036,22.979753241592835,0.6951338497143675,76,4.942532142517422,33.0135881681381,0.8809917965073083,2.383245331159015,1.9805128760022606,4.764973547518157,0.6886191936413851,7.072005984712937e-06
Stroop Accuracy (Incongruent),accuracy_incongruent,185,0.008646085855798402,0.018854740337952647,0.019352745852702413,0.020914486128014942,-0.002247913200731144,-0.008551551831378346,-0.01370277956799315,-0.017806409900820608,-742.0248556713996,-737.9398049571214,-736.033730305046,-734.3285888865935,0.010208654482154245,0.6208218182817028,0.6023951348715606,0.0004980055147497664,0.09039436071489879,0.7640272832564222,0.7766100504336906,0.0015617402753125287,0.2823328757435484,0.5958424024712204,0.5908337727262694,-0.0010035943546541043,0.0035316632268768953,-0.28417045742540925,0.776279754156646,z_ucla_score:C(gender_male)[T.1],0.0026418571589468236,0.0049049677717618095,0.5386084642912746,0.5901570458915995,109,-0.0015665971470935625,0.004680377759695349,0.7378393589568607,76,-0.0011827115007597422,0.005545933500318557,0.8311261791409564,2.383245331159015,1.9805128760022606,6.1262209209483585,0.5250910454035506,2.9231595856835466e-13
Stroop Accuracy (Congruent),accuracy_congruent,185,0.0393187833038704,0.06575523101804392,0.06583699350305605,0.07732547856835381,0.028761846856660167,0.039659008420782516,0.03434835283461968,0.04083552574337346,-997.2871143368939,-996.4493847421168,-994.4655761323854,-994.754841429768,0.026436447714173528,1.6883955532672807,0.17115881080001358,8.17624850121268e-05,0.015579424823006309,0.9008088301336967,0.9012383215058294,0.01148848506529776,2.2038777589767387,0.13944273653403177,0.16665920060360648,0.00020721633833871824,0.001667411007836522,0.124274301515847,0.9010980939668147,z_ucla_score:C(gender_male)[T.1],0.003651254702567044,0.0026291999937378538,1.3887322041927157,0.1649141975694639,109,-0.0011891456669234773,0.0018669880518856694,0.5241687075684682,76,0.0011619025566175223,0.003186904109162616,0.7154200136109206,2.383245331159015,1.9805128760022606,16.65487050293628,0.019762438417638986,1.7803777562021653e-16
Stroop Accuracy (Neutral),accuracy_neutral,185,0.011431327292536153,0.02950313492437362,0.030039313602786,0.031683882301488,0.0005679352847618446,0.0023942839446075004,-0.002655990433075184,-0.006611105404102924,-1064.6774149842606,-1062.090653780798,-1060.1928905526927,-1058.5068243330752,0.018071807631837467,1.1110644050858873,0.34601358444681696,0.0005361786784123801,0.0983955392170521,0.7541309017191214,0.7687927461624331,0.001644568698701998,0.30061325464882155,0.5841890685079991,0.49081729724387624,0.0004360008286058066,0.0014809641732035739,0.29440335998315453,0.7684496997269599,z_ucla_score:C(gender_male)[T.1],0.001135069223090111,0.0016439620248080585,0.6904473497328119,0.4899129089360056,109,-7.789482153175431e-05,0.0016274888618954433,0.9618262489392706,76,0.0011686717175116157,0.0031854057478235796,0.7137061753973553,2.383245331159015,1.9805128760022606,6.203541708778656,0.5161942468271861,1.6721943739168276e-18
