participant_id,stroop_exg_congruent_mu,stroop_exg_congruent_sigma,stroop_exg_congruent_tau,stroop_exg_correct_congruent_mu,stroop_exg_correct_congruent_sigma,stroop_exg_correct_congruent_tau,stroop_lognorm_correct_congruent_mu,stroop_lognorm_correct_congruent_sigma,stroop_lognorm_correct_congruent_shift,stroop_mix_slow_prop_correct_congruent,stroop_exg_incongruent_mu,stroop_exg_incongruent_sigma,stroop_exg_incongruent_tau,stroop_exg_correct_incongruent_mu,stroop_exg_correct_incongruent_sigma,stroop_exg_correct_incongruent_tau,stroop_lognorm_correct_incongruent_mu,stroop_lognorm_correct_incongruent_sigma,stroop_lognorm_correct_incongruent_shift,stroop_mix_slow_prop_correct_incongruent,stroop_exg_neutral_mu,stroop_exg_neutral_sigma,stroop_exg_neutral_tau,stroop_exg_correct_neutral_mu,stroop_exg_correct_neutral_sigma,stroop_exg_correct_neutral_tau,stroop_lognorm_correct_neutral_mu,stroop_lognorm_correct_neutral_sigma,stroop_lognorm_correct_neutral_shift,stroop_mix_slow_prop_correct_neutral,stroop_exg_mu_interference,stroop_exg_sigma_interference,stroop_exg_tau_interference,stroop_exg_correct_mu_interference,stroop_exg_correct_sigma_interference,stroop_exg_correct_tau_interference,stroop_vincentile_interference_p10_correct,stroop_vincentile_interference_p30_correct,stroop_vincentile_interference_p50_correct,stroop_vincentile_interference_p70_correct,stroop_vincentile_interference_p90_correct,stroop_delta_plot_slope_correct,stroop_slow_prob_baseline,stroop_slow_prob_post_error,stroop_slow_prob_post_error_delta,stroop_slow_prob_stable,stroop_slow_prob_stable_delta
Co587hoelyeANqFX7AYvuVQW0lZ2,420.7842783555611,106.05868730626491,221.07657751063536,420.7842783555611,106.05868730626491,221.07657751063536,5.453125363380665,1.2661400129906049,292.7000000476837,0.476024812757654,482.8458459094061,115.86024403710076,186.17835868075895,475.52462917432894,113.69518765460184,193.1991586607467,5.664063885028201,1.11476968552393,286.39999997615814,0.5011197644506792,475.0817891686492,112.8883002324837,160.56116548268278,475.0817891686492,112.8883002324837,160.56116548268278,5.525078368805095,1.11122233325796,300.7999999523163,0.2349437949645553,62.06156755384495,9.80155673083584,-34.898218829876384,54.74035081876781,7.636500348336924,-27.87741884988867,59.40000001192095,24.349999988079105,59.00000002980232,35.38999999165537,-64.15999997854226,-123.5599999904632,0.14322448047748,0.9960043703116964,0.8527798898342165,0.12554513952389,-0.0176793409535899
CtJe4bZZnYUBNrcPk00d3YQFSGp2,656.0843001430078,152.88688888428075,85.66525756247196,656.0843001430078,152.88688888428075,85.66525756247196,5.570602476467144,1.2108889143977613,386.30000000004657,0.827839288182253,803.3373154001782,208.3127851860432,46.33824869680846,803.3373154001782,208.3127851860432,46.33824869680846,5.780719167391536,1.1277042700908633,423.30000000004657,0.7507014636755538,697.334950710045,129.99255644370427,88.99650582268049,697.334950710045,129.99255644370427,88.99650582268049,5.446584609059214,1.069330715101352,484.69999999995343,0.2481335413910479,147.25301525717043,55.42589630176244,-39.3270088656635,147.25301525717043,55.42589630176244,-39.3270088656635,-8.050000000046566,124.3499999998603,131.85000000009313,100.04999999993004,168.14999999990687,176.19999999995343,0.1774994267070548,,,0.1715830591019351,-0.0059163676051196
DAKDKPH698P12JfTbbjemLI6PIH2,536.7656424071475,40.90751513898548,62.42033217517879,536.7656424071475,40.90751513898548,62.42033217517879,4.349671574345693,1.1947076185034529,485.2999999523163,0.055057961234101,506.06175309987856,10.0,158.68346615880168,506.06175309987856,10.0,158.68346615880168,4.488991255735247,1.299424964079679,503.1999999880791,0.2845993649905174,539.4087923522073,33.592678510625795,100.0668488497792,539.4087923522073,33.592678510625795,100.0668488497792,4.619245321766528,1.047075244432099,495.8000000119209,0.1603743442536882,-30.70388930726898,-30.90751513898548,96.26313398362288,-30.70388930726898,-30.90751513898548,96.26313398362288,14.650000005960464,3.4000000059604645,12.349999994039536,57.45000001788139,223.3999999761581,208.74999997019768,0.180046206304149,,,0.16452998275531,-0.015516223548839
DPvStUYSmohmXwFwaKRqHv89R3k1,644.7511949627986,30.59723814984071,269.94299881553155,644.7511949627986,30.59723814984071,269.94299881553155,5.23982042563973,1.2179347611231826,612.0,0.0844200850322562,758.4451857417067,95.987378882366,373.11773356592767,774.7378722778877,112.38432926362997,357.8611558743568,5.893170880180758,1.2175246945523586,612.6000000238419,0.0574433449026042,667.4844934449357,91.92739136363424,272.4217504500816,667.4844934449357,91.92739136363424,272.4217504500816,5.3909624469489135,1.3926548410959871,581.0999999046326,0.1277826996641985,113.69399077890807,65.39014073252528,103.17473475039613,129.98667731508908,81.78709111378924,87.91815705882522,118.26999995708468,145.04000003337865,247.900000035763,252.75000001192075,385.4700000047683,267.2000000476836,0.269264580716349,0.5605748863848018,0.2913103056684528,0.21450874508969,-0.0547558356266589
DaRehVxIOhXtEtUExdgvUl0mKcx2,742.820374585838,141.55411541923652,305.1906377609084,742.820374585838,141.55411541923652,305.1906377609084,6.176424495950033,1.1346682077184451,427.10000002384186,0.6396946941494264,1479.8619373214626,428.3947298459201,42.34361536218452,1492.2170611846568,433.5165912370494,36.58228433290241,5.865698185807073,1.585399129791088,888.6999999880791,0.6488794714531966,892.7183777630894,165.150193354547,270.6741792606852,892.7183777630894,165.150193354547,270.6741792606852,6.016492619906104,1.15799768002125,617.8999999761581,0.2629766594166384,737.0415627356247,286.8406144266836,-262.8470223987239,749.3966865988189,291.9624758178129,-268.608353428006,190.6700000345708,286.6700000286105,595.8499999642371,681.9499999940394,528.7600000143052,338.08999997973444,0.6275077630637498,0.9999999998975682,0.3724922368338184,0.6178485993867389,-0.0096591636770109
Df83JuPuJkXqTGbENhM2gw5SJM43,617.7634705364337,94.64859486405584,266.7699898001043,617.7634705364337,94.64859486405584,266.7699898001043,5.763033584708373,1.1270176627099031,450.69999999995343,0.4480212463544146,824.4407877130692,67.96404650486,431.9774892102416,831.9124413137563,10.0,474.41770329492925,5.6293407917166665,1.406054209975045,833.5,0.1778540601142062,821.7267292978705,159.21719280065187,331.1646056159332,821.7267292978705,159.21719280065187,331.1646056159332,5.951659001273304,1.2358103821318955,602.0,0.4343702376689836,206.67731717663548,-26.68454835919586,165.2074994101373,214.14897077732255,-84.64859486405585,207.64771349482493,282.19999999995343,365.1800000001677,382.44999999995343,422.559999999753,817.5999999998833,535.3999999999298,0.2369512141290609,0.2583985849101219,0.0214473707810609,0.2175246651148263,-0.0194265490142346
DxSidjznjVSNDJuDqqGgxpMEGtw1,991.319004323068,235.02628306773985,61.34494140526141,991.319004323068,235.02628306773985,61.34494140526141,6.0560422049174045,1.1676392169528809,497.5,0.727262157358258,1148.2187525859283,262.4599786437132,45.14522725636677,1148.2187525859283,262.4599786437132,45.14522725636677,6.179192614511324,1.1841317881651012,568.1999998092651,0.944635679275371,1026.110065897416,272.2014341622167,41.19271185651997,1026.110065897416,272.2014341622167,41.19271185651997,6.072745505261001,1.1933364924710057,488.5,0.8695078212190277,156.89974826286038,27.433695575973303,-16.199714148894635,156.89974826286038,27.433695575973303,-16.199714148894635,146.20000004768372,141.60000014305115,137.64999997615814,181.89999985694885,185.9999998807907,39.799999833107,0.8571841593811397,,,0.854850730025314,-0.0023334293558257
DzB19GqCB7fyrlEPexogWkjFzEx2,840.7312345420598,138.8375177300447,310.75976806464,840.7312345420598,138.8375177300447,310.75976806464,6.055091575666592,1.176749595576415,575.2000000476837,0.6364676799832875,926.1940834121278,106.49357222791328,405.88538119070057,926.1940834121278,106.49357222791328,405.88538119070057,5.706547821396314,1.4051830108463967,826.8000001907349,0.2460973557019032,928.968861494737,256.48334359949706,312.02257855795574,928.968861494737,256.48334359949706,312.02257855795574,6.43780902894492,1.1991591775421198,422.80000019073486,0.5072063040822216,85.462848870068,-32.34394550213142,95.1256131260606,85.462848870068,-32.34394550213142,95.1256131260606,93.76000006198888,110.45000011920934,101.05000007152556,236.9400001049044,522.8000002145766,429.0400001525877,0.165211692912589,,,0.1602676040157008,-0.0049440888968882
EEodWwGh0wWq5f8JmzfKvq0lyeu1,522.5977625476745,133.56971126450694,137.3132976375635,517.644972292301,134.23101865209566,143.83764046455158,5.411473255869815,1.3305937128374523,327.9999999999927,0.5080085044543965,578.9672893068384,142.1444512544535,264.42378763437506,574.1729849223158,139.8668941537006,240.31452797416523,5.706353150504317,1.2321717636334522,382.9999999999855,0.2308457023956749,516.3907300789297,150.55526298780916,165.33362690703973,516.3907300789297,150.55526298780916,165.33362690703973,5.551667594863177,1.1690201620948562,320.0,0.8022948379998404,56.36952675916393,8.57473998994655,127.11048999681157,56.528012630014814,5.635875501604943,96.47688750961365,70.00000000000006,95.20000000000005,131.99999999999272,105.0000000000174,239.20000000000005,169.2,0.0745714841435071,0.2080392215083508,0.1334677373648437,0.0532735813282173,-0.0212979028152898
EUhcW9kURScie1DwGPHqmNqotJB2,884.1010601590532,171.48976593365424,193.88864703683512,884.1010601590532,171.48976593365424,193.88864703683512,6.175575025055164,1.1171387562336996,474.5,0.6182011944866961,948.8717644349337,249.98904893194756,259.05710375698936,945.7044015539218,254.33899884458876,262.8539733067334,6.273694113739627,1.2921503427857708,482.2000000476837,0.9429798956975292,901.2259769692288,167.12145389466502,225.85203515533092,901.2259769692288,167.12145389466502,225.85203515533092,6.223775105016362,1.1155143007096906,497.2000000476837,0.6233584289111079,64.77070427588035,78.4992829982933,65.16845672015424,61.60334139486861,82.84923291093449,68.96532626989827,19.05999999046321,21.449999928474423,102.45000004768394,248.89000005722028,347.1099999904634,328.0500000000002,0.5052054924334171,0.9999999972937984,0.4947945048603814,0.513036943641061,0.0078314512076439
EmfmKFDgWJdW47a6CNTNjnbYaPh2,672.2086560694393,126.37272078831204,141.80630415160132,672.2086560694393,126.37272078831204,141.80630415160132,5.669676464469717,1.1205393235783596,435.7999999523163,0.6411392215954059,900.7092844503173,227.11240030866628,112.15641444251284,900.7092844503173,227.11240030866628,112.15641444251284,5.493520883560179,1.2686567263939963,638.3999999761581,0.6317538034531289,711.2887798191679,127.29876444521908,170.8433437468374,711.2887798191679,127.29876444521908,170.8433437468374,5.610394664822909,1.261782774208128,499.3999999761581,0.756603092699383,228.50062838087808,100.73967952035424,-29.649889709088484,228.50062838087808,100.73967952035424,-29.649889709088484,95.19999998807909,65.45000004768372,225.0,323.2999999523163,288.60000002384186,193.4000000357628,0.3621447342246843,,,0.347551739821732,-0.0145929944029522
EoToosG69XMp4LTYdB6sB9WTrv22,573.1282391074584,116.56604710231396,120.18276418132088,573.1282391074584,116.56604710231396,120.18276418132088,5.286384240142772,1.2209007655634214,410.9000000953674,0.5440879963262483,630.3349838934603,113.97299866902527,128.19332314491578,630.3349838934603,113.97299866902527,128.19332314491578,5.481478378419178,1.1361768033339692,437.1000003814697,0.3757397006813652,653.801041324647,62.23246840351685,76.3568115695123,656.7358133109726,63.29364732724861,75.95919956964356,5.092679293493292,1.027873460784359,525.5,0.2493298153707971,57.20674478600188,-2.5930484332886863,8.010558963594889,57.20674478600188,-2.5930484332886863,8.010558963594889,87.49999976158142,54.70000004768372,73.49999976158142,64.55000019073486,27.90000033378601,-59.59999942779541,0.6056071843739379,0.9982789190178636,0.3926717346439257,0.5977048075707373,-0.0079023768032006
Fz7EUjZCLuUBxLDUVtN6djaBTy42,814.8552665105236,74.1059430260984,127.97621672245862,814.8552665105236,74.1059430260984,127.97621672245862,5.150973049718589,1.1302148962338074,703.8999999761581,0.0555404704166133,831.5871112027831,194.09773170411367,200.01500039558604,831.5871112027831,194.09773170411367,200.01500039558604,6.199015281956524,1.1682178026174843,398.59999990463257,0.8138472151669227,966.4514159074796,207.8667297711095,10.0,966.4514159074796,207.8667297711095,10.0,6.135837821063211,1.1606077687153942,393.2999999523163,0.944444543040632,16.73184469225953,119.99178867801528,72.03878367312743,16.73184469225953,119.99178867801528,72.03878367312743,16.44999998807907,22.150000035762787,81.24999994039536,130.64999997615814,250.35000002384183,233.9000000357628,0.3186412858749708,,,0.304500242656528,-0.0141410432184427
G1Ff3XYUZMRsPafyEQ80ussnVlf1,703.7230062545892,18.515249260157717,254.55780253024216,703.7230062545892,18.515249260157717,254.55780253024216,5.067316168896522,1.281379437526285,687.8999999761581,0.6661814618556958,904.1966529727756,198.09019309813868,209.38412103695316,904.1966529727756,198.09019309813868,209.38412103695316,6.303802251011971,1.126831668192788,431.7999999523163,0.8440043052970181,795.3560666871647,105.44329688507744,59.23951806438315,795.3560666871647,105.44329688507744,59.23951806438315,5.309519131279003,1.0336422112064478,597.8000000715256,0.2297193772683067,200.4736467181865,179.57494383798098,-45.173681493289024,200.4736467181865,179.57494383798098,-45.173681493289024,100.80000001192091,180.55000001192093,209.75000005960464,249.1500000357629,105.64999997615791,4.849999964236986,0.4375426018214136,,,0.4324147320048866,-0.005127869816527
G9VruXninjUdE9czK2DambZl5li2,547.8749848667545,117.81256892539952,149.0141972223597,547.8749848667545,117.81256892539952,149.0141972223597,5.399357300812359,1.2587529399898156,377.0,0.601484913407985,489.2320677278753,137.0794805944646,322.0975859406927,488.1961747659822,140.63083135377263,321.84732077907927,5.721475569762346,1.3756288881722945,335.0,0.1864407930562286,533.2052347634507,120.94880464073924,249.31540813407216,546.4911931216216,108.57851265000328,247.7623109877605,5.638581317900268,1.2043298490206595,391.0,0.7246086982875617,-58.64291713887923,19.266911669065067,173.08338871833297,-59.678810100772296,22.818262428373103,172.83312355671956,-14.899999999999975,10.399999999999975,82.5,156.29999999988345,299.4000000001165,314.3000000001165,0.2820949577432011,0.7124111483697989,0.4303161906265978,0.2494714797461341,-0.0326234779970669
GDZGRW51kbWtAdUIHCtEd8sAtqY2,755.6557960934414,121.5061575760218,195.3724822045578,755.6557960934414,121.5061575760218,195.3724822045578,5.987065056725057,1.0820822974091335,451.0,0.1998017623795482,765.7987011956177,64.8559508405279,175.32219766188342,765.7987011956177,64.8559508405279,175.32219766188342,5.280020950048677,1.1114377335954766,665.2999999523163,0.0886124481870709,779.6463205262733,59.71417766951805,201.57169120820416,779.6463205262733,59.71417766951805,201.57169120820416,5.325823358644664,1.118991424375142,689.4000000953674,0.1588533481526125,10.142905102176314,-56.65020673549391,-20.050284542674376,10.142905102176314,-56.65020673549391,-20.050284542674376,31.699999928474423,17.5,-16.149999976158142,-42.24999988079071,12.199999809265137,-19.50000011920929,0.1145497419147443,,,0.1092093192982367,-0.0053404226165076
GE4hogtdLdTFbNasENgtm6SO3hC3,774.5744685805428,228.24986419709933,325.5746944646983,774.5744685805428,228.24986419709933,325.5746944646983,6.030674554310567,1.2729315469852402,492.2000000178814,0.8170131338380272,1006.5509711916408,313.3134527692291,291.03176669193954,1256.9418905797788,358.4246558441882,10.000000000000064,6.4120950334898765,1.293129819692532,442.7000000178814,0.9083610821911522,989.3990874139848,267.68794128211204,238.72305763681405,989.3990874139848,267.68794128211204,238.72305763681405,6.044927068172039,1.5193053748206382,575.9000000059605,0.3124744636837033,231.9765026110981,85.06358857212979,-34.54292777275879,482.36742199923606,130.17479164708885,-315.57469446469827,183.7399999797345,183.680000001192,222.7000000178814,297.4999999940396,-47.44000001549762,-231.17999999523212,0.1012447498307307,0.289791452765816,0.1885467029350853,0.0848861179379268,-0.0163586318928039
GEwkBw3YHaNp3TCh9YS9PKVfavz1,665.846224997634,143.3758590048011,10.0,673.7425902366329,137.5015957144837,10.0,5.672122526152559,1.044804506732536,326.9000000357628,0.8383551150186909,574.4732736862238,172.30532972054544,213.0907211298804,574.4732736862238,172.30532972054544,213.0907211298804,5.591934368792288,1.4492394746948551,365.60000002384186,0.5898386136444913,525.6199579324389,138.29660707633977,166.88918670938082,525.6199579324389,138.29660707633977,166.88918670938082,5.665173099721458,1.1537854670252232,302.89999997615814,0.1531299337359595,-91.37295131141012,28.929470715744344,203.0907211298804,-99.26931655040904,34.803734006061745,203.0907211298804,-54.700000000000045,5.529999977350258,72.74999994039536,162.7799999952316,322.15,376.85,0.8296582462667237,0.9938776259320148,0.1642193796652911,0.8180306108882662,-0.0116276353784574
HSggdq91WiQp16bOj7V3dABkcgk2,670.3171689646348,154.53005756307851,10.0,670.3171689646348,154.53005756307851,10.0,5.664255972857215,1.1233334869511111,309.3000000715256,0.774416647173481,524.0551771897494,160.1752104479194,235.93941079849463,524.0551771897494,160.1752104479194,235.93941079849463,5.660615529639788,1.3501960756286224,319.3000000715256,0.3562369759827262,603.6300661612149,138.9231461296757,114.88341326812332,603.6300661612149,138.9231461296757,114.88341326812332,5.608512341599262,1.160711655227151,355.59999990463257,0.5028116748601528,-146.26199177488536,5.645152884840883,225.93941079849463,-146.26199177488536,5.645152884840883,225.93941079849463,-107.19999998807909,-4.25,87.09999996423721,57.5,264.5500000715256,371.75000005960464,0.3909557541385799,,,0.3764636674186322,-0.0144920867199477
HbydnnT1hUP3WagAy2TJAc6GqVs2,815.4226103145289,119.5307510094302,126.710531747408,815.4226103145289,119.5307510094302,126.710531747408,5.181353557812224,1.2269849404741957,675.5,0.0277752500227883,762.8607855440271,90.73912540411992,245.77395451298383,762.8607855440271,90.73912540411992,245.77395451298383,5.4197625146041695,1.2739882789616566,663.0,0.157622601013067,736.7521789125083,72.31243172084002,177.9830181829176,736.7521789125083,72.31243172084002,177.9830181829176,5.164988991204615,1.2301808417726112,653.6000001430511,0.2941447465012708,-52.56182477050186,-28.791625605310287,119.06342276557584,-52.56182477050186,-28.791625605310287,119.06342276557584,30.200000166893005,14.100000023841858,5.049999952316398,14.200000047683716,199.0,168.799999833107,0.1139912515326212,,,0.1051660597732064,-0.0088251917594148
HyQM2xKwwuVfqidmRYF6TiRk90C2,604.4133191272396,185.97193416211,31.394627885189266,604.4133191272396,185.97193416211,31.394627885189266,5.309614423487857,1.2802065159777258,327.09999999403954,0.7551469922623095,507.064220813585,120.02502579783176,171.95468756605956,507.064220813585,120.02502579783176,171.95468756605956,5.51471784950656,1.1698653217320345,332.20000000298023,0.7640763696885104,491.647842901142,93.06161685983544,146.14237279205497,491.647842901142,93.06161685983544,146.14237279205497,5.179673746358805,1.2559778904734096,372.90000000596046,0.4906340517264151,-97.34909831365457,-65.94690836427823,140.5600596808703,-97.34909831365457,-65.94690836427823,140.5600596808703,65.19999998807907,46.89999999850989,-21.69999999552965,23.450000002980232,15.050000004470348,-50.14999998360872,0.5348133441552567,,,0.5357014306994949,0.0008880865442382
IaTJhUGICmO9xcL3605RW8QHneN2,521.0537228930746,146.30330811977902,144.4892160691934,632.9331187399972,168.2046248784402,10.0,5.623884913504398,1.1053068854167492,283.30000001192093,0.5326806707977292,745.3993477735888,245.48002204058508,40.67522021447072,784.1069290761468,247.5356041988708,10.0,5.970778411805823,1.1806715310701634,274.59999999403954,0.4383324227920671,315.90285310430176,10.0,450.7280418298492,315.90285310430176,10.0,450.7280418298492,5.587364148699098,1.4349591471298335,320.7000000178814,0.7848437863796242,224.34562488051424,99.17671392080608,-103.81399585472266,151.1738103361496,79.3309793204306,0.0,95.97999999523164,67.2999999821186,171.90000000596046,151.75999997854228,246.0400000035762,150.06000000834456,0.0806914995704726,0.4988110938610926,0.4181195942906199,0.0217029529989927,-0.0589885465714799
JOBWLirr6KYf3GXJ3jPFKmd48S93,673.7350501817889,153.25590726079207,234.71712669178183,673.7350501817889,153.25590726079207,234.71712669178183,5.908353632324238,1.1403063013636747,419.0999999642372,0.4956394235707612,783.8167624378309,185.371438935583,201.8243444254894,768.5300160721889,179.21757494338704,213.8078744659892,5.715783294236932,1.3163757936454628,533.8000000119209,0.5306180785739494,690.4868837318172,147.08095524582896,270.0459070010652,690.4868837318172,147.08095524582896,270.0459070010652,5.830202863338273,1.184960872559094,485.9000000357628,0.5065816795774138,110.081712256042,32.11553167479093,-32.89278226629244,94.79496589040002,25.961667682594964,-20.9092522257927,41.33999999165542,84.83000004887583,75.2999999821186,86.98000000715251,40.69999998211847,-0.6400000095369478,0.6165776690319844,0.2801959793774019,-0.3363816896545825,0.6087664323104305,-0.0078112367215539
Jp6aXC9KLjcFZBaQdZl4i9dUscl1,551.7282854406909,58.752954966705616,151.94208898123807,551.7282854406909,58.752954966705616,151.94208898123807,5.055083212102559,1.12747714486254,475.8000000119209,0.0569565735701557,543.7284068243848,72.38062465538108,252.4739622293116,543.7284068243848,72.38062465538108,252.4739622293116,5.5099771528542645,1.1527722207894042,440.6999999880791,0.3524058794539499,568.4207365945267,101.84215411303477,147.551333339709,568.4207365945267,101.84215411303477,147.551333339709,5.313125640079541,1.218386208814534,425.6999999880791,0.4927713320256898,-7.999878616306091,13.627669688675468,100.53187324807352,-7.999878616306091,13.627669688675468,100.53187324807352,0.550000011920929,56.400000005960464,18.849999964237213,146.0499999821186,244.74999997019768,244.19999995827675,0.2434184244642805,,,0.2382289123397737,-0.0051895121245067
JvrZiMHtAfP6gvQtlevYWafKy0z2,890.8706603210504,213.08846188495417,304.34642380973986,890.8706603210504,213.08846188495417,304.34642380973986,6.32618837112464,1.1725770749858424,465.8999996185303,0.8141508347065692,1370.3261807441374,368.25498884933546,10.385138059249725,1383.881376853145,364.7488304172327,10.00000000940981,6.377627193573569,1.2163833736100698,614.1999998092651,0.4760206747322146,1068.0442015477352,267.2518662496417,149.43282175030737,1068.0442015477352,267.2518662496417,149.43282175030737,6.215062325471249,1.219360319902826,552.1999998092651,0.6115469907516817,479.455520423087,155.1665269643813,-293.96128575049016,493.0107165320945,151.6603685322785,-294.34642380033006,49.789999294281074,118.1600000381468,344.65000009536743,371.07000064849854,208.20999956131004,158.42000026702897,0.8678868124583734,1.0,0.1321131875416266,0.8572077656712632,-0.0106790467871101
K26uNuY0VNPjJNF26wEx3bFg0kr2,526.5901156508827,49.82102918234133,182.91985589934595,525.6318468283312,49.230343821384295,178.89179135219433,5.153152884006023,1.1089439227031692,453.8000000002794,0.0571425768203299,619.5670424803855,110.49208514416,173.80880319378429,619.5670424803855,110.49208514416,173.80880319378429,5.359139422383055,1.2801531608228578,479.5,0.4638462781882158,602.3524287680284,75.25039295542385,171.76434348165654,602.3524287680284,75.25039295542385,171.76434348165654,5.595323722765261,1.049764409777239,428.5,0.4075474399928843,92.97692682950276,60.67105596181865,-9.11105270556166,93.93519565205428,61.26174132277569,-5.082988158410046,33.50999999977648,82.4100000000559,112.09999999962749,149.19000000022356,230.4900000001304,196.98000000035395,0.2174540402225265,0.2872170675548361,0.0697630273323096,0.1831008056422807,-0.0343532345802458
K7ykiXe6CqQUKpEzs2nYrMTVuDA2,604.3946967781242,106.36170909850604,97.1028028920446,604.3946967781242,106.36170909850604,97.1028028920446,5.352391828600743,1.1018260714597483,423.0,0.707597300231835,603.2891121805947,95.85989259989051,180.63184692532909,603.2891121805947,95.85989259989051,180.63184692532909,5.460362708994506,1.1237514273556022,460.0,0.0419828536374237,648.4687426800276,89.78563886243253,73.08685550824964,648.4687426800276,89.78563886243253,73.08685550824964,4.921411916162074,1.13668621700386,528.0,0.8417637443423337,-1.1055845975295142,-10.501816498615526,83.52904403328448,-1.1055845975295142,-10.501816498615526,83.52904403328448,30.0,54.0,58.50000000005821,92.5,142.0,112.0,0.0275977748095582,,,0.0189950909922063,-0.0086026838173518
KtKj6zUKc5Oogd2itg2jdwkchnf2,425.8590437321245,55.564695738677685,137.0177634597545,425.8590437321245,55.564695738677685,137.0177634597545,5.1049750729537084,1.0571774630329471,340.0,0.2736728213443711,561.5079407693058,194.2866692719737,126.55087154747912,581.3729179941967,207.54462280393952,107.49747068745808,5.335621395302389,1.2861989601323027,360.6999999992549,0.4314975452754593,479.7664373751835,67.33008030306364,97.30268118262272,479.7664373751835,67.33008030306364,97.30268118262272,4.859381192886032,1.1445324287723648,392.80000000074506,0.1425422614718962,135.6488970371813,138.72197353329602,-10.466891912275372,155.51387426207214,151.97992706526185,-29.52029277229641,-5.180000001564622,37.729999998957,95.55000000074506,238.3899999994785,230.0000000007451,235.18000000230973,0.219377473587345,0.9999999999803322,0.7806225263929871,0.1831597604541586,-0.0362177131331864
LSLmd8jENtONZFVkIpRDX665Bu73,766.4231982740226,147.50633831814577,92.61762656772213,766.4231982740226,147.50633831814577,92.61762656772213,5.94271985656428,1.0555857956855448,395.9000000953674,0.9722225614499408,877.9567999964066,201.90713655865704,211.6096704598536,877.9567999964066,201.90713655865704,211.6096704598536,5.52325373252846,1.4692850954481234,668.4000000953674,0.8258195885565247,677.9961811729255,189.7235461129553,283.8366550227506,677.9961811729255,189.7235461129553,283.8366550227506,5.778522665157321,1.4361496516367709,443.59999990463257,0.3520744070440056,111.533601722384,54.40079824051128,118.99204389213146,111.533601722384,54.40079824051128,118.99204389213146,24.350000023841854,165.70000004768372,215.5,296.4500000476837,319.2500001192093,294.90000009536743,0.1040754477055499,,,0.1078494780969695,0.0037740303914196
Lhv9P8ZrkDSIB7BGwooAqfu8SGF3,589.7343330330003,77.0653962846429,127.5686632017628,589.7343330330003,77.0653962846429,127.5686632017628,5.383700282327094,1.0312597040554046,439.3000000119209,0.5375923407287013,597.078815653821,77.19129898190909,121.9791682632174,597.078815653821,77.19129898190909,121.9791682632174,5.198206740297088,1.0623017224337534,476.3999999761581,0.0277776068071268,570.6475357807603,52.50420473616952,96.75689922469812,570.6475357807603,52.50420473616952,96.75689922469812,4.84541577856131,1.0532079703851656,494.0,0.0277775513009349,7.344482620820713,0.1259026972661843,-5.5894949385454,7.344482620820713,0.1259026972661843,-5.5894949385454,-12.099999994039536,2.0499999821186066,12.549999982118608,20.950000017881397,-79.65000000596046,-67.55000001192093,0.0779515766290905,,,0.0706644377766627,-0.0072871388524277
LliUMEIsrCVZ88YFQfevan2Og4z1,397.0445658165881,53.56263296439674,132.084105418123,397.0445658165881,53.56263296439674,132.084105418123,4.88690742385273,1.1301209739124425,337.30000000004657,0.1709477456848438,438.5099008578955,10.0,193.50958922393684,437.9688761422488,10.0,198.0632075459756,4.688283555409496,1.3699572778355784,436.69999999995343,0.6186589932250774,393.7881521942894,10.0,190.75521688001447,393.2524793804062,10.0,195.4640046798157,4.690358141998419,1.28472497820931,388.69999999995343,0.0285714285113962,41.46533504130741,-43.56263296439674,61.425483805813855,40.92431032566071,-43.56263296439674,65.9791021278526,88.03999999996739,44.29999999995346,64.24999999988358,156.11000000005572,162.35000000000014,74.31000000003274,0.2818143204159634,0.5018411814113609,0.2200268609953975,0.2644094232519959,-0.0174048971639674
M4Km1Q2P2oPliChDQkwl6k20FUI3,565.7748467151816,65.53455101651099,110.54917966075264,565.7748467151816,65.53455101651099,110.54917966075264,5.094090987689409,1.0295431719300985,462.80000019073486,0.4236945606364597,660.1975304298865,72.0183564941511,176.56769776723044,660.1975304298865,72.0183564941511,176.56769776723044,5.280889370784128,1.112302911050444,561.5,0.0507547433177576,570.1410058901254,57.84395439186854,139.527288084761,566.0937777081296,55.16875413232994,140.82237614872813,4.963983852441889,1.1233772641463544,501.69999980926514,0.1448348834139043,94.42268371470482,6.483805477640118,66.01851810647781,94.42268371470482,6.483805477640118,66.01851810647781,93.35000014305116,134.99999976158142,118.349999666214,189.4500000476837,162.90000009536743,69.54999995231628,0.1083151393924537,0.9999999961989944,0.8916848568065405,0.0639116143485489,-0.0444035250439047
