participant_id,task,n_trials,rt_slope,rt_slope_r,rt_slope_p,acc_slope,acc_slope_r,acc_slope_p,q1_rt,q4_rt,rt_q4_q1_diff,q1_acc,q4_acc,acc_q4_q1_diff,mean_rt,mean_acc
2zDXvJKvjeejeOSNbtDbtSI5cdz1,wcst,65,-4.2122945804252305,-0.14540370786569462,0.24780782046906488,0.0019667832167832165,0.11232043085121625,0.3730316840906899,1438.3875000001863,1398.6647058822873,-39.72279411789896,0.8125,0.9411764705882353,0.12867647058823528,1447.2169230770319,0.8769230769230769
3WijiOiVCoMbn80F05SPYsxl0TC2,wcst,74,-7.339803036077515,-0.3346972569460732,0.003560043351680811,-0.00032580525731210655,-0.018880121232612308,0.8731472506553953,1596.1833333439297,1182.1631578959916,-414.0201754479381,0.8888888888888888,0.8947368421052632,0.005847953216374324,1323.929729733918,0.8378378378378378
3xCaqfcHxRQxuOlEzXz3PNcHODH2,wcst,68,-8.25090277513938,-0.29046968311293503,0.016264582227753333,0.0031110432492270105,0.2339542872675018,0.05483142144220241,1495.094117649338,1004.3352941186989,-490.758823530639,0.7647058823529411,1.0,0.23529411764705888,1299.9794117665904,0.9264705882352942
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,wcst,77,-6.741093117409289,-0.33007963683833225,0.0033710751790640946,-5.2578999947420504e-05,-0.003829984199815738,0.9736280303830632,1274.0210526315986,918.869999999972,-355.1510526316266,0.9473684210526315,0.95,0.0026315789473684292,1130.7805194805146,0.8961038961038961
5OOi73igsahMZ5IVKQwwyhnj4Cn2,wcst,59,-2.645563997660939,-0.11307355040298936,0.3938309340834757,0.0011104617182933956,0.0860795446847641,0.5168248667493478,1435.0142857141993,1264.1199999999876,-170.89428571421172,0.9285714285714286,1.0,0.0714285714285714,1448.46101694914,0.9491525423728814
5rXSa3anB5ejmFrnwUsTB82byup1,wcst,84,-4.35272248658464,-0.38029494251517965,0.00035931135942181633,-0.0006175964361648274,-0.04438990143330061,0.688462925956929,1133.1809523808993,824.2619047619048,-308.91904761899445,0.9047619047619048,0.8095238095238095,-0.09523809523809523,930.8761904761972,0.8690476190476191
5zxa5CMLGQSSonWOXqXf0QNS3PH3,wcst,84,-2.079267995483277,-0.130583905707864,0.23642659997024454,0.00033410954743343124,0.024014208972113447,0.8283429724032001,1118.8285714047295,1019.5619047936939,-99.26666661103559,0.9047619047619048,0.8571428571428571,-0.04761904761904767,1163.7154761950176,0.8690476190476191
62fAfeQc27bZelkPX7G54T3gvci2,wcst,62,-3.7347863312432956,-0.18009946990129494,0.16129542320845958,0.001208733096623102,0.07316393139022624,0.5719870024090125,1375.1933333333582,1213.8562500000698,-161.33708333328832,0.8666666666666667,0.9375,0.0708333333333333,1364.1048387097226,0.9032258064516129
6ABZuv4jbjgE0B8TeyUk6nwVb122,wcst,78,-4.018585212054701,-0.22367276332293642,0.04900495710398682,0.0011254568216593533,0.07931328277434894,0.4900336938685208,1826.0684210124768,1639.7649999856949,-186.30342102678196,0.8421052631578947,0.9,0.05789473684210533,1741.3551282087963,0.8846153846153846
6WFCyGwk71XLPBmbe4Vav3eotVm1,wcst,66,-3.6918401003953956,-0.1598751494838853,0.1997438797217782,0.0022962112514351317,0.15216262173073566,0.22258891130615568,1164.018749922514,1040.2117646161248,-123.80698530638915,0.9375,1.0,0.0625,1182.799999923417,0.9090909090909091
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,wcst,72,-6.671088173398022,-0.3494889252676536,0.0026200946102006364,0.0033925011254743076,0.195970733501523,0.09898302557072632,1851.6944444709354,1565.861111111111,-285.83333335982434,0.7222222222222222,0.8888888888888888,0.16666666666666663,1653.869444453054,0.8472222222222222
80UJMJbCOMgs6YVpsMgXfYTzw6o2,wcst,68,-7.60982746116584,-0.37158073787150814,0.001809451872926366,0.0019849601099362515,0.12092369278404608,0.3259591501585588,1428.6352941178004,1110.894117647015,-317.7411764707854,0.8235294117647058,0.9411764705882353,0.11764705882352944,1241.2279411763884,0.8823529411764706
87w5Le0CgZhSfYAaOH3Xd2fc98l1,wcst,105,-7.391124818577675,-0.4460331935471799,1.855122376149621e-06,0.005090192826041884,0.3488816556122178,0.000264821875850337,1943.6230769231915,1438.0592592593146,-505.563817663877,0.5384615384615384,0.8888888888888888,0.3504273504273504,1597.3028571427933,0.7333333333333333
8bwaafIhKVMNBoHaXFcY8HirS9u2,wcst,77,-0.6934381404054161,-0.042174653677168675,0.7157161249865169,0.0007361059992638942,0.05361977879742085,0.6432574198006993,1198.5473684135236,1076.2150000095367,-122.33236840398695,0.8947368421052632,1.0,0.10526315789473684,1093.911688306115,0.8961038961038961
8cOQBMgQEYSlJ4CK60pFMmBVEBV2,wcst,82,-8.535202054786124,-0.417825440320759,9.393998045147046e-05,0.007368226292704694,0.4133525919260296,0.00011351877599216184,1596.6049999237061,1095.96666653951,-500.63833338419613,0.4,0.9523809523809523,0.5523809523809523,1379.4743901694694,0.7682926829268293
8mscvscxtXf7EbbLqCyy4a4pl2q2,wcst,68,-2.250874146241769,-0.10525417232113839,0.39297600429210044,0.00024812001374203166,0.01437125754601242,0.9074010985828562,1669.8470588291393,1548.9588235336191,-120.88823529552019,0.8823529411764706,0.8823529411764706,0.0,1573.5338235269573,0.8676470588235294
9Xz1RIwnPXgyRqmucudW9VeuDnq1,wcst,68,-1.3343321754397894,-0.06194883661876132,0.6157697306045523,0.0012406000687101575,0.07185628773006204,0.5603578637578452,1291.2352941176607,1309.7647058823666,18.529411764705856,0.8235294117647058,0.8823529411764706,0.05882352941176472,1310.897058823533,0.8676470588235294
9l7DjYLs0XdgwykPZR5E01KTZfu2,wcst,67,-3.0144385026766525,-0.14521022288184143,0.24101428204640296,-0.0005986112219650413,-0.0378469435790196,0.7610748641789243,1278.6000000014901,1068.0941176624858,-210.5058823390043,0.9375,0.9411764705882353,0.003676470588235281,1081.4194029889888,0.8955223880597015
A9AEg0g6c2P1Bk72HLmnK3oWJ9B2,wcst,76,-8.923141490192506,-0.38148003758295784,0.0006736151209375045,0.002761449077238551,0.15627018990989183,0.17764163810911954,1567.7526316015344,1024.3894737143266,-543.3631578872078,0.6842105263157895,0.8421052631578947,0.1578947368421052,1280.2947368464972,0.8157894736842105
ASGvwW80q7VY7xFaLGZhVuErUQu2,wcst,78,-3.364234490164793,-0.1764005301245837,0.12236642704485683,0.0010242921635326698,0.07218399892946364,0.5299782537614246,1449.2157891926013,1304.3150003433227,-144.90078884927857,0.8947368421052632,0.95,0.05526315789473679,1379.339743491931,0.8846153846153846
AUKCfn4HzgVB7m6LNnh2gQb7G5s2,wcst,85,-8.1569630643924,-0.38856275094228065,0.00023799887101437289,0.004299394176275162,0.26372148839210174,0.01473891286832727,1867.2809523854937,1300.0227272727273,-567.2582251127665,0.5714285714285714,0.9545454545454546,0.3831168831168832,1461.45294120452,0.8
AsXBOflrszVNKoFqbN61bMJqS0k2,wcst,103,-3.6772624432192225,-0.24526481966625457,0.012523044390762484,0.00036243025963185905,0.027241672237924133,0.7847384246825733,1380.011999988556,1181.2038461520121,-198.80815383654385,0.88,0.8076923076923077,-0.0723076923076923,1240.1145630982317,0.8058252427184466
AyAnuCaltBbpEYbudoyNzTvXlcC2,wcst,85,-8.367719366937411,-0.4024891372771533,0.00013418024740608587,0.0008403361344537813,0.05921314887208486,0.5903645081996309,1775.3380952449072,1258.5636363625526,-516.7744588823546,0.9047619047619048,0.9090909090909091,0.0043290043290042934,1451.9741176514065,0.8588235294117647
BbwUTWswjtPWhb5DvLAmh9Hdpyl2,wcst,72,-9.724088365812452,-0.29550008925181437,0.011733189167156257,0.00803910219306708,0.33622890207417605,0.0038813869191568614,2071.561111111194,1527.2611111111214,-544.3000000000725,0.2777777777777778,0.7222222222222222,0.4444444444444444,1766.27222222223,0.4444444444444444
BcCTlXWx6ARh4rBtkdWRgZH3C7H2,wcst,76,1.967738892531771,0.12792631370456184,0.2707726983853189,0.0009979494190020504,0.06775616814904453,0.5608604079437947,1257.6052631578948,1315.3631578746595,57.75789471676467,0.8421052631578947,0.9473684210526315,0.10526315789473684,1240.5592105169046,0.881578947368421
CDEoAyvS8feXLKMKsaZah9agEhF3,wcst,62,-2.2907103825115596,-0.08509520066555545,0.510796069712017,-0.000604366548311551,-0.03658196569511313,0.7777294876122224,1142.999999999938,1131.975000000035,-11.024999999903002,0.9333333333333333,0.875,-0.05833333333333335,1183.7806451612512,0.9032258064516129
CGyTPhevTbSvVnZ8qSP0NtWuhgw1,wcst,88,-1.9933526467967941,-0.10063161578392618,0.350881182969789,0.0023687083935049844,0.1462368864573369,0.1739786789037688,1317.4590908939188,1284.8454545302825,-32.61363636363626,0.6363636363636364,0.8636363636363636,0.2272727272727273,1373.564772703431,0.7840909090909091
CUNlBEszJVRGK1jWlTaOaCqpDg53,wcst,74,-7.965363939278675,-0.35579908054744086,0.0018640810158277875,0.0006812291743798595,0.03947661712273484,0.7384252265761668,1533.1611111112352,1020.2000000002353,-512.9611111109999,0.8333333333333334,0.8947368421052632,0.06140350877192979,1317.7459459461625,0.8378378378378378
Cbkx2NHyF3NrebzXGqNgSfiWent1,wcst,69,-1.8239020825951335,-0.08983373370120641,0.4629069033753104,0.00025575447570332484,0.016870980440527688,0.8905641194928312,1109.2176470572458,1015.4555555532376,-93.76209150400825,0.8823529411764706,0.8888888888888888,0.006535947712418277,1069.7333333321671,0.8985507246376812
Co587hoelyeANqFX7AYvuVQW0lZ2,wcst,79,-2.7733763389224086,-0.18367937512689858,0.10515182423261653,0.0024586173320350524,0.15120844876983422,0.18344874146497323,842.8842105269432,819.9449999958276,-22.939210531115577,0.8421052631578947,0.95,0.10789473684210527,933.6240506285353,0.8354430379746836
CtJe4bZZnYUBNrcPk00d3YQFSGp2,wcst,73,0.010397383684637855,0.0006103408224987799,0.9959110609348079,0.0020979883993582625,0.11228646354919856,0.3442440382516474,1252.655555555571,1294.136842105268,41.48128654969696,0.7222222222222222,0.8947368421052632,0.17251461988304095,1269.4397260273986,0.8082191780821918
DAKDKPH698P12JfTbbjemLI6PIH2,wcst,80,-7.607934833541897,-0.3811972192345807,0.000485597610802193,-0.00019924988279418647,-0.013360804389686105,0.9063631335473715,1334.5750000029802,871.3800000041723,-463.19499999880793,0.9,0.9,0.0,1075.4849999986589,0.8625
DPvStUYSmohmXwFwaKRqHv89R3k1,wcst,58,-2.7351010491852468,-0.10014687135562392,0.45447445325988967,0.0005844535359438924,0.044178281946997355,0.7419376602203824,1373.1142857245036,1240.3066666682562,-132.8076190562474,0.9285714285714286,0.9333333333333333,0.004761904761904745,1358.9586206921215,0.9482758620689655
DaRehVxIOhXtEtUExdgvUl0mKcx2,wcst,110,-5.654227171281879,-0.30408935344025084,0.001239092328543414,0.004882447084281947,0.31006422186019783,0.0009790842620556342,1929.474074072308,1505.1142857117313,-424.35978836057666,0.48148148148148145,0.8571428571428571,0.37566137566137564,1630.6909090903673,0.5
Df83JuPuJkXqTGbENhM2gw5SJM43,wcst,87,-7.653858350951564,-0.3377047787083447,0.0013796697701956408,9.112779762338693e-05,0.006636648415023725,0.9513529535750652,1554.3380952380996,1073.4000000000021,-480.9380952380975,0.8571428571428571,0.9090909090909091,0.051948051948051965,1349.5057471264288,0.8620689655172413
DzB19GqCB7fyrlEPexogWkjFzEx2,wcst,76,-5.088012303761724,-0.24726630986666476,0.03128314860751722,0.0012713602187286394,0.07927104086778194,0.4960689366046058,1794.6421052656676,1579.689473666643,-214.9526315990247,0.7894736842105263,0.8947368421052632,0.10526315789473684,1635.5934210482396,0.8552631578947368
EEodWwGh0wWq5f8JmzfKvq0lyeu1,wcst,91,-4.992307692308603,-0.3807554291156557,0.00019668553488099618,0.0012263099219620962,0.0892805381522403,0.40001696585845115,1171.954545454577,835.6521739130131,-336.30237154156396,0.7272727272727273,0.8695652173913043,0.14229249011857703,954.2087912087886,0.8461538461538461
EUhcW9kURScie1DwGPHqmNqotJB2,wcst,109,0.11228709100693757,0.007348179165334765,0.9395513275119673,0.00042628116022611393,0.027980721629736062,0.772722208947747,1788.6407407389747,1856.249999991485,67.60925925251036,0.4444444444444444,0.5714285714285714,0.12698412698412698,1808.4302752258582,0.6422018348623854
EmfmKFDgWJdW47a6CNTNjnbYaPh2,wcst,75,-1.16432716937696,-0.058760455408112276,0.6165355412097203,-0.0008250355618776666,-0.05496329272595784,0.639530329313008,1483.300000011921,1423.7263157932382,-59.57368421868273,0.9444444444444444,0.8947368421052632,-0.049707602339181256,1456.2786666679383,0.88
EoToosG69XMp4LTYdB6sB9WTrv22,wcst,59,0.5664348337818916,0.022015640333499363,0.8685448228249194,0.0010520163646990076,0.13879042618964224,0.29448020264985864,1209.5857142380305,1265.6199999491373,56.034285711106804,0.9285714285714286,1.0,0.0714285714285714,1203.052542347019,0.9830508474576272
Fz7EUjZCLuUBxLDUVtN6djaBTy42,wcst,82,-2.3106877374599217,-0.13292850761317745,0.23383766813354406,0.0031236055332440884,0.20242527919279252,0.06817790164024878,1846.4350000023842,1614.8142857097444,-231.62071429263983,0.75,0.9523809523809523,0.20238095238095233,1755.781707323179,0.8414634146341463
G1Ff3XYUZMRsPafyEQ80ussnVlf1,wcst,121,-1.4369685677255564,-0.10185313820305203,0.26628922136983746,0.0023574041457797043,0.17618141711205942,0.05323274897808599,1514.549999988079,1472.987096778808,-41.56290320927087,0.7666666666666667,0.8387096774193549,0.07204301075268815,1574.0090909053472,0.6776859504132231
G9VruXninjUdE9czK2DambZl5li2,wcst,88,-7.319176851818964,-0.36589162468722175,0.00045543740399166125,0.001021450459652707,0.06432483996529993,0.5515696088059914,1689.409090909038,1218.6363636363742,-470.7727272726638,0.6818181818181818,0.8636363636363636,0.18181818181818188,1379.2840909090803,0.7954545454545454
GDZGRW51kbWtAdUIHCtEd8sAtqY2,wcst,78,-5.279888466295455,-0.30983936245369914,0.0057707391106407505,0.0031487499841930237,0.1798809456264596,0.11504874766319136,1846.1210526290693,1588.2599999666213,-257.86105266244795,0.631578947368421,0.9,0.268421052631579,1729.214102546374,0.8076923076923077
GE4hogtdLdTFbNasENgtm6SO3hC3,wcst,63,-5.348233486801821,-0.23564584408800046,0.06299841478148221,0.0006720430107526883,0.045209929313869454,0.724960609514261,1709.993333329757,1455.0125000011176,-254.9808333286394,0.9333333333333333,1.0,0.06666666666666665,1666.8063492060653,0.9206349206349206
GEwkBw3YHaNp3TCh9YS9PKVfavz1,wcst,74,-10.55303665331583,-0.3852903405234895,0.0006993089262378559,0.003628285820066642,0.21785525119815,0.06223463743692481,1651.1722222268581,1134.905263147856,-516.2669590790022,0.7777777777777778,0.9473684210526315,0.16959064327485374,1257.9378378334884,0.8513513513513513
HSggdq91WiQp16bOj7V3dABkcgk2,wcst,81,-8.646474706294734,-0.4331006504350475,5.380273814940476e-05,0.0009259259259259259,0.0658102265266802,0.5594090470074073,1426.8149999856948,953.6714285668872,-473.1435714188076,0.85,0.9523809523809523,0.10238095238095235,1154.9259259126804,0.8765432098765432
HbydnnT1hUP3WagAy2TJAc6GqVs2,wcst,60,3.8132175617596964,0.1517540363537088,0.24707929431898293,0.0031953320366768546,0.25390396866015147,0.050280558080550396,1480.2066666285198,1695.726666688919,215.5200000603993,0.8666666666666667,1.0,0.1333333333333333,1582.711666651567,0.95
HyQM2xKwwuVfqidmRYF6TiRk90C2,wcst,80,-4.932096811930968,-0.20738952182980458,0.06490990406872411,0.0018987341772151898,0.1325777263578638,0.24106390213105836,1387.0949999980628,1026.1150000028313,-360.97999999523154,0.8,0.9,0.09999999999999998,1096.983749998361,0.875
IaTJhUGICmO9xcL3605RW8QHneN2,wcst,106,-6.9751588281618,-0.4050364923428881,1.6568604544437894e-05,0.0015366400483663753,0.1225850480275007,0.2106233768991238,1489.873076924911,978.4814814825853,-511.39159544232564,0.7692307692307693,0.8888888888888888,0.11965811965811957,1216.2490566049544,0.8207547169811321
JntnHLHjYhc0xJJQALM3h9R5Ozv1,wcst,62,-2.794437309113697,-0.0949336736802569,0.46297556461301337,0.0022160106771423535,0.10782176467211219,0.4041979871856999,1903.1066666444142,1753.8187500014901,-149.28791664292407,0.7333333333333333,0.9375,0.20416666666666672,1873.4241935437726,0.8387096774193549
Jp6aXC9KLjcFZBaQdZl4i9dUscl1,wcst,59,-1.5193395677085224,-0.060433970256035086,0.649335154541657,0.0,,,1210.8642857202462,1209.066666662693,-1.79761905755322,1.0,1.0,0.0,1236.5677966111798,1.0
K26uNuY0VNPjJNF26wEx3bFg0kr2,wcst,68,0.8590601977334197,0.059328249935094814,0.6308102885102158,-0.0011260831392907581,-0.07273387984511617,0.5555656886481943,1151.4529411764815,1199.6941176470752,48.2411764705937,0.9411764705882353,0.8823529411764706,-0.05882352941176472,1112.841176470598,0.8970588235294118
K7ykiXe6CqQUKpEzs2nYrMTVuDA2,wcst,72,-10.530066242202771,-0.4150184517808883,0.0002891226609664723,0.003794456235127661,0.21160005570534793,0.07437063796602343,1757.111111111124,1258.277777777739,-498.8333333333851,0.6666666666666666,0.8888888888888888,0.2222222222222222,1397.2499999999968,0.8333333333333334
LSLmd8jENtONZFVkIpRDX665Bu73,wcst,75,-4.3106571827775895,-0.21581886722140323,0.06293723564006519,0.00022759601706970187,0.012645296551418935,0.9142523827281941,1623.444444404708,1349.3210526265595,-274.1233917781485,0.9444444444444444,0.8947368421052632,-0.049707602339181256,1479.0173333295186,0.8133333333333334
Lhv9P8ZrkDSIB7BGwooAqfu8SGF3,wcst,67,-3.801544417236684,-0.219566680176296,0.07421859103174193,-0.0003192593183813551,-0.019040712105483637,0.8784489513770317,1352.5312500074506,1132.4294117548886,-220.10183825256195,0.875,0.8235294117647058,-0.05147058823529416,1208.6567164188,0.8805970149253731
LliUMEIsrCVZ88YFQfevan2Og4z1,wcst,95,-4.596250000000647,-0.30559491758908114,0.002599331540583271,0.0025755879059350516,0.1802300850211015,0.08050682856449877,1234.4565217391607,959.2458333333101,-275.21068840585065,0.6956521739130435,0.9166666666666666,0.22101449275362317,1078.647368421038,0.8105263157894737
M4Km1Q2P2oPliChDQkwl6k20FUI3,wcst,88,-5.391024445530928,-0.24710407153551903,0.02028601564061688,0.00035222429643196794,0.028191532683165346,0.7943003329658935,1523.6318181861532,1291.4636362682688,-232.16818191788434,0.8636363636363636,0.9090909090909091,0.045454545454545414,1446.2102272673087,0.8863636363636364
MMSYeiMQi3gMr4PrXQcpXzFiegj2,wcst,105,-3.1038160895574607,-0.21646952836278943,0.02655697039247149,0.000995231183910429,0.06746623250897539,0.49408414979493154,1526.0999999871622,1306.3074074056412,-219.79259258152092,0.8461538461538461,0.9259259259259259,0.07977207977207978,1384.1114285628,0.7238095238095238
O61Eik2zvrSQLMNpFbTNEgjWwMr2,wcst,77,-6.357721226157555,-0.27999060286936533,0.013653002496613893,0.0031810294968189707,0.2103218990658371,0.06636136379856794,1619.152631578869,1344.844999998808,-274.30763158006107,0.7368421052631579,0.95,0.2131578947368421,1526.7480519476842,0.8701298701298701
OExlWyngGfPrScDYjaRcv5PIAet1,wcst,61,-0.060893706100317996,-0.0028671710313206253,0.9825037244924537,0.0010047593865679537,0.08180844352033521,0.530804800795557,1050.346666653951,966.9250000268221,-83.42166662712884,0.9333333333333333,1.0,0.06666666666666665,1063.1442623060257,0.9508196721311475
ORuVuFPU5idz3fMoXTGsbwToW2j2,wcst,84,-4.662488610601818,-0.23793439100682354,0.0292995803883237,0.00014174344436569794,0.00875237075482929,0.9370196243456411,1730.8000000544957,1413.404761904762,-317.3952381497338,0.8571428571428571,0.9047619047619048,0.04761904761904767,1544.0690476497014,0.8095238095238095
ORvIk1xRWIQmKuLVe6GXNouvAXx2,wcst,78,-1.8592331718078852,-0.08170534453741476,0.47699623289234483,0.0012139758975202013,0.06768884694185721,0.5559713279276063,1798.6999999974903,1685.194999986887,-113.50500001060323,0.7894736842105263,0.95,0.16052631578947363,1746.6987179471896,0.7948717948717948
P9bS6GGJcIXivbMWo4ibJ5jgUPG2,wcst,65,-0.40330856646951696,-0.01993045175783895,0.8747859928123187,8.74125874125874e-05,0.005665745113741709,0.9642725242717908,1230.0250000096858,1256.0352941190495,26.010294109363713,0.9375,0.9411764705882353,0.003676470588235281,1290.7784615415794,0.9076923076923077
PLreonkqaMeFc0UqxKUelH44UQu1,wcst,87,-5.975308012032337,-0.3254070509788424,0.002101785677260126,0.0030983451191951596,0.19208267039171437,0.07469199769153291,1280.371428574125,831.8772727244279,-448.4941558496971,0.6666666666666666,0.9090909090909091,0.24242424242424243,1062.355172414718,0.7931034482758621
PkpTH7pWpEOG9A86xSloOSozwTk2,wcst,80,2.3932630098262866,0.11453552118594457,0.3117065668640402,-0.006258790436005628,-0.29051478573035594,0.008943955146566982,1788.2450000047684,1987.8349999785423,199.58999997377396,0.7,0.2,-0.49999999999999994,1992.602499985695,0.45
QG6VXg7od2fHJ1SF9ZzYBqUa1FY2,wcst,73,1.399608169792088,0.06269128659906445,0.5982571993065511,0.0018511662347278789,0.11344607913018802,0.33925220171318826,1016.4777777780675,1097.0894736837793,80.61169590571171,0.8333333333333334,0.9473684210526315,0.11403508771929816,1077.4369863012473,0.863013698630137
QbOEVCaZLUMOgltUdXm58oZOALv2,wcst,91,-6.695054945018872,-0.4153409491602688,4.242340064889562e-05,0.0016881669055582096,0.109103396594251,0.30325912760952584,1925.549999992956,1501.7956521692483,-423.7543478237076,0.7272727272727273,0.9130434782608695,0.18577075098814222,1682.7153846104065,0.7912087912087912
Qg9GDwQ9hBNkDLt50CNLd4NqRlX2,wcst,57,-17.434145709162156,-0.5097540549345653,5.118845386221447e-05,0.0015556131708581798,0.083393680457857,0.5374091898570995,2254.7714285680227,1458.046666653951,-796.7247619140717,0.8571428571428571,0.9333333333333333,0.07619047619047625,1743.968421036737,0.8947368421052632
QreA2rLiUhV3YHeMfuHMPdGbpJ53,wcst,92,-2.805708737555098,-0.19076048285867794,0.06853720279000461,0.0043462848511936865,0.2798313159786439,0.0069017675908117065,1428.7608695963154,1273.9434782733088,-154.81739132300663,0.5652173913043478,0.9130434782608695,0.34782608695652173,1365.6608695776565,0.782608695652174
Qv0jhW3sqicqQvd7LfReAsI7nD73,wcst,73,-3.88067382466042,-0.16656367711787037,0.15900734996849303,0.0028693076638282118,0.1758414226517914,0.13672966327707528,1128.383333341943,982.5947368411641,-145.7885965007788,0.7777777777777778,0.9473684210526315,0.16959064327485374,1088.5438356187246,0.863013698630137
Rc706mP0TSeIoIpMYH1SpRXjOxA2,wcst,56,-1.0645727985457683,-0.036858227133262256,0.7873969461690462,0.001264524948735475,0.15433422096746868,0.256080808840852,1570.4428571973529,1580.9357142448425,10.492857047489679,0.9285714285714286,1.0,0.0714285714285714,1526.5357142857142,0.9821428571428571
Rmd4rr2vGjOoLvdfYd4EdYyxK3m1,wcst,70,-11.329357011816068,-0.4046922996282451,0.0005111293114236534,-6.998512816026588e-05,-0.004444532238540953,0.9708707298086049,1815.0294117787305,1196.0722222063278,-618.9571895724027,0.8823529411764706,0.9444444444444444,0.06209150326797386,1468.6799999884197,0.8857142857142857
Ru3Qf6pXZua1DfNkQdhbor6iJ403,wcst,71,-3.9474782025495427,-0.15849775973906505,0.18677398084226984,0.00023474178403755857,0.014459600540461855,0.9047347853220717,1764.0000000000273,1626.027777777752,-137.97222222227538,0.8823529411764706,0.9444444444444444,0.06209150326797386,1599.8535211267554,0.8732394366197183
SOhR7IO689NQCPQu56SjATO8FR92,wcst,93,-1.0504819313046425,-0.07350469120294102,0.48379331303323825,-0.0015666497567962754,-0.09896498583827022,0.34527416664888366,1246.0652173913854,1125.862500000163,-120.20271739122245,0.8695652173913043,0.75,-0.11956521739130432,1280.8354838709897,0.7634408602150538
SPCT9D90pRa1ihXS5jEw6vCmquI3,wcst,103,-10.869889733342333,-0.5695349576693238,3.428445876586939e-10,0.0013838246276852788,0.10212400519917321,0.30466392861222746,1856.3760000026225,923.9384615409833,-932.4375384616392,0.68,0.7692307692307693,0.08923076923076922,1156.05242718626,0.7961165048543689
SdDjNMBD2ZMTEwUphkohi2cZwUx1,wcst,82,-5.140877876925678,-0.2856205749531407,0.009291883418725035,0.0006530185783785549,0.047235016772094685,0.6734629309184764,1296.3500002861024,1035.595238095238,-260.7547621908643,0.85,0.9047619047619048,0.05476190476190479,1156.24146340533,0.8780487804878049
